"Time","Enterobacterales_A_737866","Veillonellales","Pseudomonadales_660879","Rhizobiales_A_504705","Lactobacillales","Burkholderiales_592522","Bacteroidales","Lachnospirales","Oscillospirales","Erysipelotrichales","Acidaminococcales","Coriobacteriales","Clostridia_258483_Class","UBA1381","Actinomycetales","Christensenellales","RF39","Xanthomonadales_616009","Gammaproteobacteria_Class","Monoglobales","Verrucomicrobiales","Bacteria_Kingdom","Clostridiales","Peptostreptococcales","Tissierellales","TANB77","Selenomonadales"
159,0.000111111111111111,0.00833333333333333,0.000555555555555556,0,0.00611111111111111,0,0.523555555555556,0.105555555555556,0.0943333333333333,0.00638888888888889,0.00822222222222222,0.000388888888888889,0,0,0,0,0,0,0,0,0,0.243944444444444,0.000611111111111111,5.55555555555556e-05,0.001,0,0
160,0,0.00666666666666667,5.55555555555556e-05,0,0.00166666666666667,0.000777777777777778,0.522388888888889,0.159555555555556,0.213833333333333,0.0132777777777778,0.0228888888888889,0.00105555555555556,0,0,0,0,0,0,0,0,0,0.0550555555555556,5e-04,0.0015,0,0,0
161,0.00388888888888889,0.005,0.000111111111111111,0,0.000722222222222222,0,0.438944444444444,0.169333333333333,0.325777777777778,0.015,0.0186111111111111,0.00327777777777778,0,0,0,0,0,0,0,0,0,0.0141666666666667,0.000388888888888889,0.00322222222222222,0.000166666666666667,0,0
162,0.000388888888888889,0.00672222222222222,0,0,0.001,0.0015,0.469277777777778,0.238111111111111,0.209055555555556,0.0147777777777778,0.0361111111111111,0.00333333333333333,0.00138888888888889,0,0,0,0,0,0,0,0,0.0142777777777778,0.000166666666666667,0.00316666666666667,0,0,0
163,0.000944444444444444,0.00372222222222222,0,0.000555555555555556,0.000777777777777778,0.00766666666666667,0.543777777777778,0.235166666666667,0.157,0.0143888888888889,0.0228888888888889,0.00394444444444444,0.00133333333333333,0,5e-04,0,0,0,0,0,0,0.00311111111111111,0.000222222222222222,0.00127777777777778,0,0,0
164,0.0035,0.0015,0,0,0.00166666666666667,0.000555555555555556,0.608222222222222,0.225,0.103111111111111,0.0138888888888889,0.0326111111111111,0.00283333333333333,0.000777777777777778,0,0,0,0,0,0,0,0,0.00361111111111111,0,0.00188888888888889,0.000666666666666667,0,0
165,0.00144444444444444,0.00188888888888889,0.000111111111111111,0,0.000555555555555556,0.0015,0.650111111111111,0.148222222222222,0.150666666666667,0.0035,0.033,0.00127777777777778,0.000333333333333333,0,0,0,0,5e-04,0.000222222222222222,0,0,0.0045,0,0.000666666666666667,0,0,0
166,0.000333333333333333,0.000888888888888889,0,0,0.000555555555555556,0,0.643,0.205333333333333,0.0858333333333333,0.0104444444444444,0.048,0.00255555555555556,0.000333333333333333,0,0,0,0,0,0,0,0,0.001,0.000444444444444444,0.000777777777777778,5e-04,0,0
167,0,0.000388888888888889,0.000111111111111111,0,0.00105555555555556,0,0.550277777777778,0.229555555555556,0.066,0.0671666666666667,0.0479444444444444,0.00233333333333333,0.000222222222222222,0,0,0,0,0,0,0,5.55555555555556e-05,0.0323333333333333,0.00116666666666667,0.00105555555555556,0,0,0
168,0.000333333333333333,0.000111111111111111,0,0.000166666666666667,0.00255555555555556,0,0.161611111111111,0.312944444444444,0.0319444444444444,0.160555555555556,0.000666666666666667,0.0593888888888889,0,0,0,0,0,0,0,0,0.000333333333333333,0.261333333333333,0.000222222222222222,0.00561111111111111,0.000111111111111111,0,0
169,0.000722222222222222,0,0,0,0.00311111111111111,0.000833333333333333,0.115166666666667,0.5235,0.124111111111111,0.179944444444444,0.0133333333333333,0.0196111111111111,0.00127777777777778,0,0.001,0,0,0,0.000166666666666667,0,0.000222222222222222,0.0136111111111111,0,0.00255555555555556,0,0,0
170,0.000333333333333333,0.000222222222222222,0.000111111111111111,0.000166666666666667,0.00161111111111111,0.000777777777777778,0.295777777777778,0.367444444444444,0.173611111111111,0.105111111111111,0.024,0.00827777777777778,0.000611111111111111,0,0.000555555555555556,0,0,0,0.000666666666666667,0,0.0015,0.0141111111111111,0,0.00205555555555556,5e-04,0,0
171,0,0.000111111111111111,0.000555555555555556,0.000166666666666667,0.000833333333333333,0.00127777777777778,0.483333333333333,0.199444444444444,0.234777777777778,0.0224444444444444,0.031,0.00155555555555556,0.000333333333333333,0,0,0,0,0,0.000666666666666667,0,0.00322222222222222,0.0138333333333333,0,0.00183333333333333,0.000833333333333333,0,0
172,0,0.000222222222222222,0.000611111111111111,0,5e-04,0.000222222222222222,0.502388888888889,0.128388888888889,0.326944444444444,0.00555555555555556,0.0221111111111111,0.00211111111111111,0,0,0,0.000222222222222222,0,0,0,0,0.00838888888888889,0.000333333333333333,5.55555555555556e-05,0.000888888888888889,5.55555555555556e-05,0,0.000222222222222222
173,0,0.000611111111111111,0.000666666666666667,0,0.000277777777777778,0.000333333333333333,0.509166666666667,0.128555555555556,0.318722222222222,0.00483333333333333,0.0272222222222222,0.00233333333333333,0,0,0,0.000111111111111111,0,0,0,0,0.00566666666666667,0.000111111111111111,5.55555555555556e-05,0.000833333333333333,5.55555555555556e-05,0,0.000222222222222222
174,0,0.000722222222222222,0.000166666666666667,0,5.55555555555556e-05,0.000111111111111111,0.513833333333333,0.135333333333333,0.299666666666667,0.00644444444444444,0.0368333333333333,0.00311111111111111,5.55555555555556e-05,0,0,0.000166666666666667,0,0,0.000111111111111111,0,0.00177777777777778,0.000111111111111111,0.000222222222222222,0.000333333333333333,0.000111111111111111,0,5e-04
175,0,0.000722222222222222,0,0,0.000111111111111111,0.000277777777777778,0.511166666666667,0.150444444444444,0.283777777777778,0.00905555555555556,0.0401111111111111,0.00255555555555556,5.55555555555556e-05,0,0,0.000111111111111111,0,0,5.55555555555556e-05,0,0,5.55555555555556e-05,0.000166666666666667,0.000722222222222222,0.000166666666666667,0,0.000111111111111111
176,0,0.000388888888888889,5.55555555555556e-05,0,0.000888888888888889,0,0.412611111111111,0.294888888888889,0.230277777777778,0.0154444444444444,0.0402777777777778,0.00216666666666667,0.000777777777777778,0,0,0.000166666666666667,0,0,0,0,0,0.000166666666666667,5.55555555555556e-05,0.000888888888888889,0,0,0.000666666666666667
177,5.55555555555556e-05,0.000666666666666667,0.000166666666666667,0,0.000555555555555556,0,0.455166666666667,0.232555555555556,0.243055555555556,0.0118333333333333,0.0501666666666667,0.00222222222222222,0.000277777777777778,0,0,0.000166666666666667,0,0,0,0,0.000944444444444444,0.000111111111111111,0.000222222222222222,0.00105555555555556,0,0,0.000333333333333333
178,0,0.00144444444444444,0.000111111111111111,0,0.000333333333333333,0,0.509944444444444,0.138444444444444,0.271,0.00772222222222222,0.0627777777777778,0.00266666666666667,0,0,0,0.000222222222222222,0,0,0,0,0.00344444444444444,5.55555555555556e-05,5.55555555555556e-05,0.001,0,0,0.000222222222222222
179,0,0.000722222222222222,0.000555555555555556,0,0.000611111111111111,0,0.497222222222222,0.111555555555556,0.322888888888889,0.00955555555555555,0.0407777777777778,0.00322222222222222,0,0,0,5.55555555555556e-05,0,0,0,0,0.0112222222222222,0,0,0.000777777777777778,0,0,0.000444444444444444
180,0,0.000222222222222222,0.000388888888888889,0.000166666666666667,0.000166666666666667,0.000388888888888889,0.512611111111111,0.104111111111111,0.320166666666667,0.00794444444444444,0.0379444444444444,0.00355555555555556,0,0,0,5.55555555555556e-05,0,0,0,0,0.0105555555555556,0.000111111111111111,0,0.000611111111111111,0,0,0.000444444444444444
181,0,0.000277777777777778,0.000277777777777778,0.000666666666666667,0.000277777777777778,0.000166666666666667,0.5445,0.0989444444444444,0.298166666666667,0.00688888888888889,0.0335555555555556,0.0035,0,0.000111111111111111,0,0.000166666666666667,0,0,0,0,0.0106111111111111,0.000166666666666667,0.000111111111111111,0.000388888888888889,0,0,0.000777777777777778
182,0,0.000333333333333333,0.000277777777777778,5e-04,0.000555555555555556,0.000777777777777778,0.561277777777778,0.0968888888888889,0.284444444444444,0.00805555555555556,0.0322777777777778,0.00333333333333333,0,5.55555555555556e-05,0,0.000222222222222222,0,0,0,0,0.00883333333333333,0.000222222222222222,0.000277777777777778,5e-04,5.55555555555556e-05,0,0.000777777777777778
183,5.55555555555556e-05,0.000555555555555556,0,0,0.000333333333333333,0.000666666666666667,0.602111111111111,0.121611111111111,0.210833333333333,0.00783333333333333,0.0430555555555556,0.003,0.000111111111111111,0.000111111111111111,5.55555555555556e-05,5.55555555555556e-05,0,0,0.000222222222222222,0,0.00644444444444444,0.000666666666666667,0.000888888888888889,0.000833333333333333,0.000111111111111111,0,0.000166666666666667
184,0,0.00161111111111111,0.00344444444444444,0,0.000277777777777778,0.00911111111111111,0.6395,0.121833333333333,0.151666666666667,0.0107777777777778,0.0385555555555556,0.00388888888888889,0.000166666666666667,0,0,0.000166666666666667,0,0,0,0,0.0109444444444444,0.000611111111111111,0,0.00122222222222222,0,0,0.000333333333333333
185,0.000111111111111111,0.000888888888888889,0.000722222222222222,0,0.00172222222222222,0.00127777777777778,0.551555555555556,0.217555555555556,0.154555555555556,0.0105,0.0184444444444444,0.000777777777777778,0.000222222222222222,0,0.000166666666666667,0.000111111111111111,0,0,0,0,0.0119444444444444,0.00183333333333333,0.000277777777777778,0.00177777777777778,0.0236666666666667,0,0.000444444444444444
186,0.00105555555555556,0.000111111111111111,0.00216666666666667,0,0.000111111111111111,0.00188888888888889,0.918388888888889,0.014,0.0392222222222222,0.000111111111111111,0.0173333333333333,5e-04,0,0,0,5.55555555555556e-05,0,0,0,0,0.00177777777777778,0.000444444444444444,0,0.000166666666666667,0,0,0.000277777777777778
187,0.000888888888888889,0,0.00211111111111111,0,0.000111111111111111,0.00161111111111111,0.833111111111111,0.0632777777777778,0.0644444444444444,0.00394444444444444,0.0248888888888889,0.000777777777777778,0,0,0,0.000111111111111111,0,0,0,0,0.00172222222222222,0.000722222222222222,0,0.000222222222222222,0,0,0.000222222222222222
188,0.000388888888888889,0,0.000666666666666667,0,0.000388888888888889,0.000611111111111111,0.670222222222222,0.1625,0.110388888888889,0.0144444444444444,0.0355,0.000944444444444444,0,0,0,5.55555555555556e-05,0,0,0,0,0.00138888888888889,0.000833333333333333,0,0.000555555555555556,0,0,0.000333333333333333
189,0.000111111111111111,0,0,0,0.000777777777777778,0,0.565888888888889,0.225277777777778,0.138555555555556,0.0214444444444444,0.0419444444444444,0.00133333333333333,0,0,0,0.000166666666666667,0,0,0,0,0.00138888888888889,0.00122222222222222,0,0.00116666666666667,0,0,0.000611111111111111
190,0.00788888888888889,0,0,0,0.000555555555555556,0.000277777777777778,0.798777777777778,0.0612222222222222,0.065,0.00577777777777778,0.0455,0.00288888888888889,0,0,0,0,0,5.55555555555556e-05,0.000166666666666667,0,0.00316666666666667,0.00627777777777778,0,0.000722222222222222,0.000166666666666667,0,0.00116666666666667
191,0,0.000277777777777778,0,0,0.000722222222222222,0,0.600222222222222,0.182777777777778,0.137555555555556,0.0136666666666667,0.0487777777777778,0.00266666666666667,0.000611111111111111,0,0,0.000333333333333333,0,0,0,0,0.00877777777777778,0.00111111111111111,0,0.0015,0,0.000277777777777778,0.000555555555555556
192,0,0.000722222222222222,0,0,0.000777777777777778,0,0.5615,0.148444444444444,0.234333333333333,0.0168888888888889,0.0281111111111111,0.00294444444444444,5.55555555555556e-05,0,0,0,0,0,0,0,0.00338888888888889,0.000666666666666667,0,0.000944444444444444,0,0.000722222222222222,5e-04
193,0,0.000277777777777778,0.000333333333333333,0,0.000444444444444444,0.0015,0.633333333333333,0.124833333333333,0.187333333333333,0.0161111111111111,0.0299444444444444,0.000611111111111111,0,0,0.000166666666666667,0.000166666666666667,0,0.000222222222222222,0.000111111111111111,0,0.000166666666666667,0.00122222222222222,0,0.000333333333333333,0,0.001,0.00111111111111111
194,0,0.000111111111111111,0.000833333333333333,0,0.000444444444444444,0.00172222222222222,0.585388888888889,0.190722222222222,0.172,0.0193888888888889,0.0230555555555556,0.000833333333333333,5e-04,0,0,0.000222222222222222,0,0,0.000333333333333333,0,0.000166666666666667,0.00233333333333333,0,0.000777777777777778,0,0.000611111111111111,0.000444444444444444
195,0,0.000111111111111111,0.000666666666666667,0,0.000333333333333333,0.000722222222222222,0.6085,0.1965,0.155722222222222,0.0132777777777778,0.0157777777777778,0.00155555555555556,0.000888888888888889,0,0,0.000277777777777778,0,0,5.55555555555556e-05,0,0.000277777777777778,0.000611111111111111,0.000888888888888889,0.000777777777777778,5.55555555555556e-05,0.000333333333333333,0.000666666666666667
196,0,0.000222222222222222,0.00144444444444444,0,0.000555555555555556,0.00422222222222222,0.481611111111111,0.208111111111111,0.249666666666667,0.0251666666666667,0.0189444444444444,0.00172222222222222,0.00183333333333333,0,5.55555555555556e-05,0.000111111111111111,0,0,0.000333333333333333,0,5.55555555555556e-05,0.00122222222222222,0.000277777777777778,0.00111111111111111,0.000277777777777778,0,0.000388888888888889
197,0.000833333333333333,0.000333333333333333,0.000444444444444444,0,0.000888888888888889,0.000555555555555556,0.523222222222222,0.210222222222222,0.209055555555556,0.0266666666666667,0.0188333333333333,0.00227777777777778,0.000444444444444444,0,0,5e-04,0,0,0,0,0.000444444444444444,0.00222222222222222,5.55555555555556e-05,0.00122222222222222,0,0,0.000333333333333333
198,0,0.000166666666666667,0,0,0.000111111111111111,5.55555555555556e-05,0.625944444444444,0.165055555555556,0.164555555555556,0.0110555555555556,0.0266666666666667,0.00177777777777778,5.55555555555556e-05,0,0,0.000111111111111111,0,0.000111111111111111,0,0,0.00194444444444444,5e-04,0.000166666666666667,0.000888888888888889,0,0,0.000444444444444444
199,0,0.000222222222222222,0,0,0.000444444444444444,0.000611111111111111,0.537388888888889,0.227888888888889,0.185277777777778,0.0107777777777778,0.0253888888888889,0.000944444444444444,5e-04,0,0,0.000166666666666667,0,0.000166666666666667,0.000166666666666667,0,0.00794444444444444,0.00111111111111111,5.55555555555556e-05,0.000444444444444444,5.55555555555556e-05,0,0.000277777777777778
200,0,0.000666666666666667,0,0,0.000944444444444444,0,0.514555555555556,0.154777777777778,0.271444444444444,0.0139444444444444,0.0298888888888889,0.00105555555555556,0.000166666666666667,0,0,0.000388888888888889,0,0,0,0,0.00816666666666667,0.00144444444444444,0.000166666666666667,0.00144444444444444,0,0,0.000777777777777778
201,0,0.000833333333333333,0.000444444444444444,5.55555555555556e-05,0.000388888888888889,0.000611111111111111,0.532277777777778,0.173277777777778,0.239666666666667,0.0116666666666667,0.0266666666666667,0.00161111111111111,0.000666666666666667,0,0,0.000277777777777778,0,0,0,0,0.00961111111111111,0.000833333333333333,0,0.000666666666666667,5.55555555555556e-05,0,0.000222222222222222
202,0,0.00205555555555556,5e-04,0,0.000222222222222222,0.000611111111111111,0.519333333333333,0.185,0.2175,0.0182222222222222,0.0367222222222222,0.00433333333333333,0.000666666666666667,0,0,0.000111111111111111,0,0,5.55555555555556e-05,0,0.0113333333333333,0.000833333333333333,0,0.00144444444444444,0,0,0.000611111111111111
203,0.000111111111111111,0.00272222222222222,0.000277777777777778,0,0.000444444444444444,5e-04,0.490444444444444,0.196277777777778,0.214111111111111,0.0239444444444444,0.0434444444444444,0.00794444444444444,0,0,0,0.000166666666666667,0,0,0,0,0.0136666666666667,0.00155555555555556,5.55555555555556e-05,0.00316666666666667,5.55555555555556e-05,0,0.000611111111111111
204,0.000111111111111111,0.00105555555555556,0.000333333333333333,0,0.00127777777777778,0.000333333333333333,0.486388888888889,0.198388888888889,0.205777777777778,0.0105555555555556,0.0366111111111111,0.00216666666666667,0.000944444444444444,0,0,0.000444444444444444,0,0.000388888888888889,0,0,0.052,0.00105555555555556,0,0.00166666666666667,0,0,0.000277777777777778
205,0,0.00288888888888889,0,0,0.000333333333333333,0,0.525388888888889,0.230277777777778,0.145,0.0192222222222222,0.0416111111111111,0.00244444444444444,0.00127777777777778,0,0,0.000222222222222222,0,0,0,0,0.027,0.000722222222222222,0.000888888888888889,0.00155555555555556,0,0.000555555555555556,0.000555555555555556
206,5.55555555555556e-05,0.00116666666666667,0.00138888888888889,0,0.000444444444444444,0.000666666666666667,0.513722222222222,0.240277777777778,0.157,0.0108333333333333,0.0445555555555556,0.00294444444444444,0.001,0,0,0.000277777777777778,0,0,0,0,0.0198333333333333,0.00144444444444444,0.000222222222222222,0.00155555555555556,0.000111111111111111,0.000611111111111111,0.000277777777777778
207,0,0.000277777777777778,0.000666666666666667,0,0.000444444444444444,0.000555555555555556,0.524666666666667,0.2525,0.154444444444444,0.0171111111111111,0.0262777777777778,0.00244444444444444,0.00144444444444444,0,0,0.000333333333333333,0,0,0,0.00205555555555556,0.0108888888888889,0.00161111111111111,0,0.00105555555555556,0.000111111111111111,0.00188888888888889,0.000444444444444444
208,0,0.000222222222222222,0,0,0.000888888888888889,5e-04,0.524166666666667,0.260111111111111,0.154777777777778,0.0218333333333333,0.0172777777777778,0.00161111111111111,0.000944444444444444,0,0,0.000444444444444444,0,0,0,0.0035,0.00744444444444444,0.0015,0.000166666666666667,0.000944444444444444,0.000111111111111111,0.00255555555555556,0.000555555555555556
209,5.55555555555556e-05,0.000166666666666667,0.00161111111111111,0,0.000444444444444444,0.00277777777777778,0.555,0.187111111111111,0.199833333333333,0.0197222222222222,0.0185555555555556,0.00105555555555556,5e-04,0,0.000111111111111111,0.000222222222222222,0,0.000555555555555556,0,0.00216666666666667,0.00427777777777778,0.00177777777777778,0.000166666666666667,0.00127777777777778,5.55555555555556e-05,0.00144444444444444,0.000555555555555556
210,0,0.000166666666666667,0.00294444444444444,0,0.000222222222222222,0.00522222222222222,0.605166666666667,0.0925,0.245777777777778,0.0128333333333333,0.0232222222222222,0.001,0,0,0.000444444444444444,0.000166666666666667,0,0.00161111111111111,0,0.00144444444444444,0.00194444444444444,0.00133333333333333,5.55555555555556e-05,0.0015,0,0.000777777777777778,0.000888888888888889
211,0,0.000166666666666667,0.000166666666666667,0,0.000388888888888889,0.00255555555555556,0.621722222222222,0.0805555555555556,0.209833333333333,0.0165,0.0472777777777778,0.00311111111111111,5.55555555555556e-05,0,0,0.000277777777777778,0,0.000611111111111111,0,0.00166666666666667,0.00866666666666667,0.000777777777777778,0.00144444444444444,0.00105555555555556,0,0.000611111111111111,0.000944444444444444
212,0,0.000722222222222222,0,0,0.000333333333333333,0.000277777777777778,0.459111111111111,0.155833333333333,0.2825,0.0298333333333333,0.043,0.00405555555555556,0.000777777777777778,0,0,5e-04,0,0,0,0.00838888888888889,0.00933333333333333,0.00116666666666667,0.000388888888888889,0.00166666666666667,5.55555555555556e-05,0.000888888888888889,0.000722222222222222
213,0,0.000833333333333333,0,0,5.55555555555556e-05,0.00111111111111111,0.531722222222222,0.1435,0.251611111111111,0.0180555555555556,0.0305555555555556,0.00388888888888889,0.000666666666666667,0,0.000166666666666667,0.000444444444444444,0,0,0.000166666666666667,0.00555555555555556,0.00816666666666667,0.00122222222222222,0.000111111111111111,0.000944444444444444,0.000333333333333333,0.000333333333333333,0.000333333333333333
214,0,0.000722222222222222,0,0,0.000222222222222222,0,0.575,0.162222222222222,0.201277777777778,0.0133888888888889,0.0218888888888889,0.00227777777777778,0.000944444444444444,0.000111111111111111,0,0.000222222222222222,0,0,0,0.00622222222222222,0.0119444444444444,0.00122222222222222,0.000333333333333333,0.00116666666666667,0,0.000333333333333333,0.000333333333333333
215,0,0.00366666666666667,0,0,0.000111111111111111,0,0.684833333333333,0.0341111111111111,0.132277777777778,0.00238888888888889,0.107388888888889,5e-04,0,0,0,0.000222222222222222,0,0,0,0.00716666666666667,0.0247777777777778,0.000388888888888889,0.000111111111111111,5.55555555555556e-05,0,0.000444444444444444,0.00127777777777778
216,0,0.00416666666666667,0,0,0.000111111111111111,0,0.658944444444444,0.0495555555555556,0.138111111111111,0.0106666666666667,0.100833333333333,0.00144444444444444,0,5.55555555555556e-05,0,0.000222222222222222,0,0,0,0.00733333333333333,0.025,0.000277777777777778,0.000833333333333333,0.000166666666666667,0,0.000555555555555556,0.00133333333333333
217,0,0.000777777777777778,0,0,0.000111111111111111,0,0.507444444444444,0.172388888888889,0.161333333333333,0.0584444444444444,0.0602222222222222,0.00622222222222222,0,0.000166666666666667,0,0.000666666666666667,0,0,0,0.00461111111111111,0.02,0.001,0.00205555555555556,0.00211111111111111,0,0.00133333333333333,0.000944444444444444
218,0,0.000722222222222222,0,0,5.55555555555556e-05,0,0.525555555555556,0.156555555555556,0.1655,0.0537222222222222,0.0617222222222222,0.00561111111111111,0,0.000111111111111111,0,5e-04,0,0,0,0.0035,0.0192777777777778,0.00105555555555556,0.00183333333333333,0.00183333333333333,0,0.00111111111111111,0.00122222222222222
219,0,0.000388888888888889,0,0,0,0.000277777777777778,0.557,0.131388888888889,0.172222222222222,0.0443333333333333,0.063,0.00444444444444444,0,5.55555555555556e-05,0,0.000222222222222222,0,5.55555555555556e-05,0,0.00288888888888889,0.0172777777777778,0.00111111111111111,0.00177777777777778,0.00155555555555556,5.55555555555556e-05,0.000666666666666667,0.00116666666666667
220,0,0.000111111111111111,0,0,5.55555555555556e-05,0.000555555555555556,0.589722222222222,0.106,0.181555555555556,0.034,0.064,0.00333333333333333,0,0.000111111111111111,0,0.000222222222222222,0,5.55555555555556e-05,5.55555555555556e-05,0.00194444444444444,0.0131666666666667,0.00144444444444444,0.001,0.00105555555555556,5.55555555555556e-05,5e-04,0.001
221,0,0.000166666666666667,0,0,5.55555555555556e-05,0.000666666666666667,0.613944444444445,0.0831666666666667,0.189388888888889,0.0258888888888889,0.0669444444444444,0.00211111111111111,0,0,0,0.000388888888888889,0,0.000166666666666667,0.000277777777777778,0.00133333333333333,0.0114444444444444,0.00138888888888889,0.000611111111111111,0.000666666666666667,0.000111111111111111,0.000333333333333333,0.000777777777777778
222,0,5.55555555555556e-05,0,0,0,0.000666666666666667,0.630444444444444,0.0665555555555555,0.201611111111111,0.0202222222222222,0.0632777777777778,0.00144444444444444,0,0,0,0.000277777777777778,0,0.000166666666666667,0.000166666666666667,0.00122222222222222,0.0101111111111111,0.00155555555555556,5e-04,0.000833333333333333,0.000111111111111111,0.000111111111111111,0.000555555555555556
223,0,0,0,0,0.000111111111111111,0.000555555555555556,0.642055555555556,0.0576666666666667,0.203,0.0165,0.0645555555555556,0.00116666666666667,5.55555555555556e-05,5.55555555555556e-05,0,0.000166666666666667,0,0.000277777777777778,0.000222222222222222,5e-04,0.0100555555555556,0.0015,0.000111111111111111,5e-04,5.55555555555556e-05,0,0.000666666666666667
224,0,0,0,0,0.000111111111111111,0.000888888888888889,0.644444444444444,0.0537777777777778,0.205555555555556,0.0148888888888889,0.0675555555555555,0.001,0.000111111111111111,0,0,0.000166666666666667,0,0.000166666666666667,0.000111111111111111,0.000722222222222222,0.00738888888888889,0.002,0.000111111111111111,0.000222222222222222,5.55555555555556e-05,0.000166666666666667,5e-04
225,0,0,0,0,0.000166666666666667,0.000722222222222222,0.646222222222222,0.0541111111111111,0.205888888888889,0.015,0.0642222222222222,0.001,5.55555555555556e-05,0,0,0.000222222222222222,0,0.000388888888888889,0.000277777777777778,0.000555555555555556,0.00788888888888889,0.00222222222222222,0.000222222222222222,0.000166666666666667,0,5.55555555555556e-05,5e-04
226,0,0,0,0,0.000222222222222222,5e-04,0.593888888888889,0.0908888888888889,0.205111111111111,0.0287222222222222,0.0575555555555556,0.00155555555555556,0.000555555555555556,0.000111111111111111,0,0.000333333333333333,0,5.55555555555556e-05,0.000222222222222222,0.00127777777777778,0.0153888888888889,0.00166666666666667,5.55555555555556e-05,0.000833333333333333,5.55555555555556e-05,0.000222222222222222,0.000611111111111111
227,0,0,0,0,0.000722222222222222,0.000166666666666667,0.510388888888889,0.161833333333333,0.193,0.0518888888888889,0.0451666666666667,0.00272222222222222,0.00166666666666667,0.000166666666666667,5.55555555555556e-05,0.000833333333333333,0,0,0.000166666666666667,0.00333333333333333,0.0238333333333333,0.00133333333333333,0,0.00138888888888889,5.55555555555556e-05,0.000222222222222222,5e-04
228,0,0,0,0,0.00122222222222222,0.000111111111111111,0.448944444444444,0.214222222222222,0.187777777777778,0.0669444444444444,0.0311111111111111,0.0025,0.0025,0.000833333333333333,0,0.000722222222222222,0,0,0.000166666666666667,0.00427777777777778,0.0329444444444444,0.00222222222222222,0,0.00233333333333333,0,0.000222222222222222,0.000333333333333333
229,0,0.000111111111111111,0,0,0.00172222222222222,0.00227777777777778,0.212722222222222,0.265666666666667,0.4175,0.058,0.00805555555555556,0.00966666666666667,0.00227777777777778,0.003,0.0126666666666667,0,0,0.000277777777777778,0.000833333333333333,0,0,5.55555555555556e-05,0.000111111111111111,0.00244444444444444,0.000111111111111111,0,0
230,5e-04,0.00111111111111111,0,0,0.00305555555555556,0.00111111111111111,0.268444444444444,0.321,0.324333333333333,0.0434444444444444,0.00477777777777778,0.00144444444444444,0,0.00833333333333333,0.0139444444444444,0,0,0,0.00111111111111111,0,0,0.000666666666666667,0.000111111111111111,0.00572222222222222,0,0,0
231,0.000222222222222222,0.00122222222222222,0,0,0.00166666666666667,0,0.266333333333333,0.324222222222222,0.300944444444444,0.0676111111111111,0.00627777777777778,0.00588888888888889,0.00188888888888889,0.00777777777777778,0.00672222222222222,0,0,0,0.00155555555555556,0,0,0.00105555555555556,0.000388888888888889,0.00427777777777778,0,0,0
232,0,0,0.000222222222222222,0,0.000666666666666667,0.001,0.521166666666667,0.158666666666667,0.219388888888889,0.0237222222222222,0.0254444444444444,0.00316666666666667,0.00211111111111111,0.000611111111111111,5.55555555555556e-05,0.000666666666666667,0,0.000111111111111111,0,0.002,0.0347777777777778,0.00316666666666667,0,0.00216666666666667,0,5e-04,0.000111111111111111
233,0,0,0,0,5.55555555555556e-05,0,0.600777777777778,0.0657222222222222,0.278666666666667,0.0143333333333333,0.0301111111111111,0.00138888888888889,0.000166666666666667,0.000388888888888889,0,0.000277777777777778,0,0,0,0.00255555555555556,0.000111111111111111,0.00261111111111111,0.000444444444444444,0.002,0.000111111111111111,5.55555555555556e-05,0.000111111111111111
234,0,0,0,0,0,0,0.595388888888889,0.0652777777777778,0.281055555555556,0.011,0.0349444444444444,0.000944444444444444,5.55555555555556e-05,0.000388888888888889,0,0.000611111111111111,0,0,0,0.00272222222222222,0.000111111111111111,0.00327777777777778,0.000555555555555556,0.00122222222222222,0,0,0.000444444444444444
235,0,0,0,0,0.000277777777777778,0,0.580722222222222,0.0600555555555556,0.294,0.0111666666666667,0.0374444444444444,0.000944444444444444,0.000277777777777778,0.000444444444444444,0,0.000166666666666667,0,0,0,0.00255555555555556,0.000166666666666667,0.00288888888888889,0.000277777777777778,0.00138888888888889,0.000111111111111111,0,0.000388888888888889
236,0,0,0,0,0.000166666666666667,0,0.566444444444444,0.059,0.297444444444444,0.0095,0.0447222222222222,0.000777777777777778,5.55555555555556e-05,0.000444444444444444,0,0.000222222222222222,0,0,0,0.00266666666666667,0.000166666666666667,0.00372222222222222,0.000277777777777778,0.00111111111111111,0,0.000111111111111111,0.000166666666666667
237,0,5.55555555555556e-05,0,0,0,0,0.547722222222222,0.0593333333333333,0.305,0.00916666666666667,0.0497222222222222,0.00116666666666667,0.000333333333333333,0.000611111111111111,0,0.000111111111111111,0,0,0,0.00205555555555556,0.000277777777777778,0.00433333333333333,0.000333333333333333,0.000888888888888889,0,0.000388888888888889,0.000222222222222222
238,0,0,5.55555555555556e-05,0,0.000111111111111111,0,0.524055555555555,0.0623333333333333,0.308444444444444,0.00855555555555556,0.057,0.000277777777777778,0.000277777777777778,0.000888888888888889,0,0.000277777777777778,0,0,0,0.00211111111111111,0.000333333333333333,0.004,0.000166666666666667,0.00105555555555556,5.55555555555556e-05,0.000277777777777778,0.000722222222222222
