"Time","Lactobacillales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Clostridia_258483_Class","TANB77","Clostridiales","Gammaproteobacteria_Class","Haloplasmatales_A","Tissierellales","Mycobacteriales","Enterobacterales_A_737866","Veillonellales","Actinomycetales","Christensenellales","RF39","Verrucomicrobiales","Coriobacteriales","Peptostreptococcales","Campylobacterales","Bacteria_Kingdom","Saccharofermentanales","Fusobacteriales_993521"
334,0,0.823,0.101222222222222,0.0289444444444444,0.0152222222222222,0.00433333333333333,0.000666666666666667,0.00344444444444444,0.000722222222222222,0.00211111111111111,0.00727777777777778,0.000277777777777778,0.000611111111111111,0,0,0,0.000111111111111111,0,0,0.00933333333333333,0.000166666666666667,0.000166666666666667,0,0.000388888888888889,0,0.002,0,0
335,0,0.746555555555556,0.151388888888889,0.0328888888888889,0.0284444444444444,0.00655555555555556,0.000888888888888889,0.00472222222222222,0.00138888888888889,0.00133333333333333,0.0142777777777778,0.000944444444444444,0.00122222222222222,0,0,0,0,0,0,0.00605555555555556,0,5.55555555555556e-05,0,0.00111111111111111,0,0.00205555555555556,0,0
336,0,0.775717537334147,0.133903292066841,0.0330316993282629,0.0209848442791317,0.00521845333925498,0.000999278299006273,0.0041636595791928,0.0013878865263976,0.000943762837950369,0.0135457724976406,0.000666185532670849,0.0013323710653417,0,0,0,0,0,0,0.0054405151834786,0,5.55154610559041e-05,0,0.000721700993726753,5.55154610559041e-05,0.00166546383167712,0,0
337,0,0.794166666666667,0.120944444444444,0.0356666666666667,0.0137777777777778,0.00394444444444444,0.00116666666666667,0.004,0.00138888888888889,0.001,0.0131111111111111,0.000611111111111111,0.00161111111111111,0,0,0,0,0,0,0.00566666666666667,0,0.000111111111111111,0,5e-04,0.000111111111111111,0.00194444444444444,0,0
338,0,0.703,0.168944444444444,0.0437222222222222,0.0204444444444444,0.0128888888888889,0.00161111111111111,0.00927777777777778,0.000944444444444444,0.003,0.0196111111111111,0,0.00288888888888889,0.000111111111111111,0,0,0,0.000111111111111111,0,0.00888888888888889,0,0,0.000166666666666667,0.00122222222222222,0,0.00305555555555556,0,0
339,0.000222222222222222,0.68,0.171277777777778,0.0378333333333333,0.0368888888888889,0.0132222222222222,0.00183333333333333,0.0106666666666667,0.000666666666666667,0.00272222222222222,0.0226111111111111,0,0.00316666666666667,0.000111111111111111,0,0,0,5.55555555555556e-05,0,0.0141111111111111,0,0.000277777777777778,0.000222222222222222,0.00105555555555556,5.55555555555556e-05,0.00294444444444444,0,0
340,5e-04,0.653388888888889,0.178111111111111,0.0356111111111111,0.0478888888888889,0.0146111111111111,0.00233333333333333,0.0101111111111111,0.000388888888888889,0.00277777777777778,0.0261111111111111,0,0.00394444444444444,0.000166666666666667,0,0,0,0,0,0.0186111111111111,0,0.000611111111111111,0.000388888888888889,0.00155555555555556,0.000333333333333333,0.00255555555555556,0,0
341,0.000222222222222222,0.467944444444444,0.335555555555556,0.0595555555555556,0.0184444444444444,0.0147222222222222,0.002,0.00633333333333333,0.000777777777777778,0.00144444444444444,0.0728333333333333,0.00305555555555556,0.00277777777777778,0.000111111111111111,0,0,0.000555555555555556,0,0.000111111111111111,0.00583333333333333,0,0.000166666666666667,0.000388888888888889,0.00361111111111111,0,0.00355555555555556,0,0
342,0.000166666666666667,0.406944444444444,0.294777777777778,0.0785,0.0136666666666667,0.0118333333333333,0.00438888888888889,0.00638888888888889,0.00111111111111111,0.00188888888888889,0.0470555555555556,0.00205555555555556,0.00272222222222222,5.55555555555556e-05,0.0861111111111111,0.00672222222222222,0.000166666666666667,0.00205555555555556,0.000888888888888889,0.0045,0.000111111111111111,0,5e-04,0.00833333333333333,0.00222222222222222,0.0163333333333333,5e-04,0
343,0.000333333333333333,0.359388888888889,0.208555555555556,0.0975555555555555,0.0123888888888889,0.00938888888888889,0.00627777777777778,0.00594444444444444,0.00188888888888889,0.0025,0.0151111111111111,0.000777777777777778,0.00238888888888889,0,0.199888888888889,0.0153888888888889,0,0.00466666666666667,0.00211111111111111,0.00461111111111111,0.000388888888888889,0,0.000833333333333333,0.0118333333333333,0.00477777777777778,0.0321111111111111,0.000888888888888889,0
344,5.55555555555556e-05,0.776944444444444,0.114611111111111,0.0418888888888889,0.00488888888888889,0.00922222222222222,0.00172222222222222,0.00533333333333333,0.00155555555555556,0.0015,0.0289444444444444,0.000555555555555556,0.00272222222222222,0,0.000166666666666667,0,0,0.000111111111111111,0,0.00433333333333333,0.000444444444444444,5.55555555555556e-05,0.000277777777777778,0.000333333333333333,0,0.00416666666666667,0,0
345,5.55555555555556e-05,0.647277777777778,0.210611111111111,0.0629444444444444,0.00683333333333333,0.0175555555555556,0.00194444444444444,0.00788888888888889,0.000555555555555556,0.000611111111111111,0.0268333333333333,0.00444444444444444,0.00361111111111111,0.000166666666666667,0,0,0.00133333333333333,0,0.000111111111111111,0.00183333333333333,0,0,0.000166666666666667,0.0025,0,0.00255555555555556,0,0
346,0.000111111111111111,0.643777777777778,0.214888888888889,0.0647222222222222,0.00972222222222222,0.015,0.00211111111111111,0.00666666666666667,0.000555555555555556,0.000944444444444444,0.0205,0.00322222222222222,0.00333333333333333,0.000111111111111111,0.00127777777777778,5.55555555555556e-05,0.00105555555555556,5.55555555555556e-05,0.000111111111111111,0.004,0.000111111111111111,0.000277777777777778,0.000166666666666667,0.0025,0.000611111111111111,0.00405555555555556,0,0
