"Time","Pasteurellaceae","Streptococcaceae","Veillonellaceae","Bacteroidaceae","Ruminococcaceae","Muribaculaceae","Lachnospiraceae","Acidaminococcaceae","Burkholderiaceae_A_595427","Coprobacillaceae","Desulfovibrionaceae","Oscillospiraceae_88309","UBA1381","Butyricicoccaceae","Gammaproteobacteria_Class","Turicibacteraceae","Peptostreptococcaceae_256921","Erysipelotrichaceae","Acutalibacteraceae","Fusobacteriaceae_993521","Peptoniphilaceae","Clostridiaceae_222000","CAG-74","Akkermansiaceae","Anaerotignaceae","Dialisteraceae","Bacteria_Kingdom","Porphyromonadaceae","Massilibacillaceae","Rikenellaceae","Eggerthellaceae","Oscillospirales_Order"
175,0,0.001,0,0.521833333333333,0.0923888888888889,0.000222222222222222,0.235,0.0312222222222222,0.00733333333333333,0.00505555555555556,0.00944444444444444,0.0166111111111111,0.00305555555555556,0.000611111111111111,0.00122222222222222,0,0.000166666666666667,0.000888888888888889,0.00111111111111111,0.00133333333333333,0,0,0.00111111111111111,0.0615555555555556,0.00644444444444444,0.000111111111111111,0.000833333333333333,0,0.000166666666666667,0.000166666666666667,0,0
176,0,0.000674498341858243,0,0.552582766567365,0.0720026979933674,0.000449665561238829,0.200101174751279,0.0273733910404137,0.00567702771064021,0.00449665561238829,0.0150637963015008,0.0277668484064977,0.00252936878196841,0.00123658029340678,0.00101174751278736,0,5.62081951548536e-05,0.00112416390309707,0.00303524253836209,0.000843122927322804,0,0,0.00224832780619414,0.0680119161373728,0.00876847844415716,5.62081951548536e-05,0.00320386712382665,0,0.000168624585464561,0.000393457366083975,0.000224832780619414,0
177,0,0.000222965440356745,0,0.581215161649944,0.0502787068004459,0.000780379041248607,0.159476031215162,0.0193422519509476,0.00351170568561873,0.00434782608695652,0.0250278706800446,0.0450947603121516,0.00206243032329989,0.00250836120401338,0.000780379041248607,0,0,0.00183946488294314,0.00596432552954292,0.000445930880713489,0.000111482720178372,0,0.00423634336677815,0.0707357859531773,0.0127647714604236,0,0.00674470457079153,0,0.000167224080267559,0.000780379041248607,0.00072463768115942,0
178,0,5.55555555555556e-05,0,0.596,0.0372777777777778,0.001,0.139388888888889,0.0151666666666667,0.0025,0.00444444444444444,0.0303333333333333,0.0542777777777778,0.00155555555555556,0.00327777777777778,0.000611111111111111,0,0,0.00227777777777778,0.00761111111111111,0.000277777777777778,0.000277777777777778,0,0.00533333333333333,0.0715555555555556,0.0150555555555556,0,0.00855555555555556,0,0.000166666666666667,0.00105555555555556,0.00105555555555556,0
179,0,0.000111111111111111,0,0.717444444444444,0.0482222222222222,0.000333333333333333,0.133166666666667,0.0227222222222222,0.00388888888888889,0.00588888888888889,0.00638888888888889,0.016,0.000611111111111111,0.000722222222222222,0.000444444444444444,5.55555555555556e-05,0.000222222222222222,0.00155555555555556,0.00116666666666667,0.000333333333333333,0.00361111111111111,0,0.00138888888888889,0.0197777777777778,0.00644444444444444,0.000444444444444444,0.00672222222222222,0.000722222222222222,0.000222222222222222,0.000277777777777778,0.001,0
180,0,0,0,0.700944444444444,0.0733333333333333,0.000333333333333333,0.110722222222222,0.0299444444444444,0.0107222222222222,0.0045,0.0138333333333333,0.0142222222222222,0.000833333333333333,0.00111111111111111,0.001,0.000111111111111111,0,0.000277777777777778,0.00461111111111111,0,0,0,0.00194444444444444,0.0265,0.00344444444444444,0,0,0,5e-04,0.000722222222222222,0.000166666666666667,0
181,0,0.000111111111111111,0.000111111111111111,0.544777777777778,0.110944444444444,0.000166666666666667,0.200555555555556,0.0321111111111111,0.0121666666666667,0.00644444444444444,0.0106111111111111,0.0186666666666667,0.0055,0.00255555555555556,0.00161111111111111,0.000277777777777778,0.000388888888888889,0.00105555555555556,0.00577777777777778,0.000166666666666667,0.000777777777777778,0,0.00188888888888889,0.0342222222222222,0.00594444444444444,5.55555555555556e-05,0.000833333333333333,0.000722222222222222,0.000388888888888889,0.000444444444444444,0.000444444444444444,0
182,0.000111111111111111,0,0.000111111111111111,0.677666666666667,0.0446666666666667,0.000222222222222222,0.203222222222222,0.0183333333333333,0.00966666666666667,0.0101111111111111,0.00338888888888889,0.0117222222222222,0.00511111111111111,0.000555555555555556,0.000555555555555556,0.000277777777777778,0.000277777777777778,0.001,0.00216666666666667,0,0,0,0.000277777777777778,0.00716666666666667,0.00255555555555556,0,0,0,0.000388888888888889,0.000277777777777778,5.55555555555556e-05,0
183,0.000166666666666667,0.00405555555555556,0,0.758055555555556,0.0410555555555556,0,0.101611111111111,0.0335,0.0303333333333333,0.0035,0.00422222222222222,0.0122222222222222,0.000166666666666667,5e-04,0.00483333333333333,0.000222222222222222,5e-04,0.000111111111111111,0.000277777777777778,0,0,0.000166666666666667,0.000166666666666667,0.000666666666666667,0.00266666666666667,0,0,0,5e-04,0.000277777777777778,0.000166666666666667,0
184,0.000166666666666667,0.000722222222222222,0,0.727722222222222,0.0678888888888889,0.000111111111111111,0.0869444444444444,0.0309444444444444,0.0273888888888889,0.00261111111111111,0.0112777777777778,0.0229444444444444,5e-04,0.000388888888888889,0.00455555555555556,0.000111111111111111,0.000277777777777778,0.00133333333333333,0.000444444444444444,0,0.000166666666666667,0,0.000611111111111111,0.004,0.00583333333333333,0,0.00127777777777778,0.000166666666666667,0.000388888888888889,0.000444444444444444,5e-04,0
185,0.000444444444444444,0.000888888888888889,0.000111111111111111,0.645555555555556,0.134833333333333,0.000222222222222222,0.128388888888889,0.0176666666666667,0.0103888888888889,0.00466666666666667,0.00877777777777778,0.0142777777777778,0.000277777777777778,0.000833333333333333,0.00155555555555556,0.000555555555555556,0.000666666666666667,0.000944444444444444,0.00205555555555556,0,0.000111111111111111,0,0.00116666666666667,0.0197777777777778,0.00388888888888889,0,0,0,0.000166666666666667,0.000388888888888889,0.000111111111111111,0
