"Time","Veillonellaceae","Streptococcaceae","Moraxellaceae","Dialisteraceae","Lactobacillaceae","Burkholderiaceae_A_592522","Bacteroidaceae","Lachnospiraceae","Ruminococcaceae","Coprobacillaceae","Peptostreptococcaceae_256921","Oscillospiraceae_88309","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","Clostridia_258483_Class","UBA1381","CAG-138","CAG-74","Anaerotignaceae","UBA660","Xanthomonadaceae_616009","Gammaproteobacteria_Class","Rikenellaceae","Monoglobaceae","Akkermansiaceae","Enterobacteriaceae_A","Bacteria_Kingdom","Clostridiaceae_222000","Erysipelotrichaceae","Acutalibacteraceae","Anaerovoracaceae","CAG-272","Oscillospirales_Order","CAG-382","Peptoniphilaceae","CAG-508","Massilibacillaceae"
122,0,0.000111111111111111,0,0,0,0,0.4575,0.166444444444444,0.186944444444444,0.00661111111111111,0.000222222222222222,0.0305555555555556,0.0101111111111111,0.00494444444444444,0.0128888888888889,0.0215,0.00566666666666667,0.007,0,0.000944444444444444,0.00111111111111111,0.001,0,0,0.0169444444444444,0.000777777777777778,0.00872222222222222,0,0.00261111111111111,0,0.000222222222222222,0.051,0.00188888888888889,0.000555555555555556,0.00133333333333333,0.000111111111111111,0,0.00155555555555556,0
123,0,0.000111111111111111,5.55555555555556e-05,0,0.000166666666666667,0.000111111111111111,0.471555555555556,0.144666666666667,0.166277777777778,0.0065,0.000111111111111111,0.0506666666666667,0.0153888888888889,0.00394444444444444,0.0112777777777778,0.0223333333333333,0.00594444444444444,0.0065,0.000166666666666667,0.00166666666666667,0.00127777777777778,0.00294444444444444,0,0,0.0106111111111111,0.000888888888888889,0.0188333333333333,0,0.00261111111111111,0,0.000166666666666667,0.0496111111111111,0.00177777777777778,5.55555555555556e-05,0.00216666666666667,0.000166666666666667,0,0.000833333333333333,0
124,0,0.000444444444444444,0.000833333333333333,0,0.000166666666666667,0.000944444444444444,0.460444444444444,0.160111111111111,0.1725,0.00688888888888889,0,0.0467777777777778,0.0136666666666667,0.00288888888888889,0.0112777777777778,0.0211111111111111,0.00655555555555556,0.00461111111111111,0.000444444444444444,0.00144444444444444,0.00144444444444444,0.00172222222222222,0,0,0.00772222222222222,0.00155555555555556,0.0144444444444444,0,0.00338888888888889,5.55555555555556e-05,0.000166666666666667,0.0529444444444444,0.00144444444444444,0,0.00177777777777778,0.000166666666666667,0,0.00122222222222222,0
125,0,0.000444444444444444,0.00122222222222222,0,0.000333333333333333,0.00238888888888889,0.455111111111111,0.163944444444444,0.178833333333333,0.00783333333333333,5.55555555555556e-05,0.0368333333333333,0.0131666666666667,0.0025,0.0107777777777778,0.0197777777777778,0.00516666666666667,0.00416666666666667,0.00111111111111111,0.00177777777777778,0.0025,0.00105555555555556,0,0,0.00672222222222222,0.00161111111111111,0.00738888888888889,0,0.00411111111111111,0,0.000611111111111111,0.0635555555555556,0.00144444444444444,0.000111111111111111,0.00155555555555556,0.000166666666666667,0,0.00288888888888889,0
126,0,0.000166666666666667,0.00194444444444444,0,0.000166666666666667,0.00677777777777778,0.518944444444444,0.151166666666667,0.121722222222222,0.00411111111111111,0,0.0328888888888889,0.0256666666666667,0.00127777777777778,0.00783333333333333,0.0238333333333333,0.00327777777777778,0.00194444444444444,0.000722222222222222,0.000833333333333333,0.00111111111111111,0.00266666666666667,0,5.55555555555556e-05,0.00616666666666667,0.000944444444444444,0.00733333333333333,0,0.00466666666666667,5.55555555555556e-05,0.000277777777777778,0.0632777777777778,0.000722222222222222,0.000166666666666667,0.000888888888888889,0.000333333333333333,0,0.00388888888888889,0
127,0,5.55555555555556e-05,0.00283333333333333,0,5.55555555555556e-05,0.0065,0.593,0.129222222222222,0.0675,0.001,0,0.0316666666666667,0.0335,0.00111111111111111,0.00361111111111111,0.0277777777777778,0.00255555555555556,0.00116666666666667,0.000111111111111111,0.000222222222222222,0.002,0.00472222222222222,0,0.000111111111111111,0.00716666666666667,0.000166666666666667,0.00572222222222222,0,0.00466666666666667,0,0.000166666666666667,0.0588888888888889,0.000444444444444444,5.55555555555556e-05,0.00122222222222222,0.000222222222222222,0,0.00544444444444444,0
128,0,0.000111111111111111,0.000111111111111111,0,5.55555555555556e-05,0.000277777777777778,0.586222222222222,0.124388888888889,0.114277777777778,0.000888888888888889,5.55555555555556e-05,0.0410555555555556,0.0235,0.000777777777777778,0.00383333333333333,0.0297222222222222,0.00388888888888889,0.00266666666666667,0.00233333333333333,0.000555555555555556,0.00161111111111111,0.00505555555555556,0,0,0.00927777777777778,0.000333333333333333,0.00694444444444444,0,0.00316666666666667,0,0.000111111111111111,0.0265555555555556,0.000833333333333333,5.55555555555556e-05,0.00227777777777778,0.000666666666666667,0,0.00755555555555556,0
129,0,0.000166666666666667,0.000111111111111111,0,0,0,0.494722222222222,0.146388888888889,0.187666666666667,0.00355555555555556,0.000222222222222222,0.0288888888888889,0.0160555555555556,0.00466666666666667,0.00866666666666667,0.0169444444444444,0.00377777777777778,0.0075,0.000944444444444444,0.00116666666666667,0.00127777777777778,0.000722222222222222,0,0,0.00488888888888889,0.000722222222222222,0.00394444444444444,0,0.0025,0,0.000277777777777778,0.0573888888888889,0.001,0.000388888888888889,0.00105555555555556,5.55555555555556e-05,0,0.00388888888888889,0
130,0,0.000166666666666667,0,0,0.000222222222222222,0,0.441222222222222,0.168888888888889,0.215333333333333,0.00872222222222222,5e-04,0.0263888888888889,0.00727777777777778,0.00555555555555556,0.00783333333333333,0.0186111111111111,0.00527777777777778,0.00766666666666667,0.00144444444444444,0.00116666666666667,0.000888888888888889,0.00194444444444444,0,0,0.00516666666666667,0.00194444444444444,0.00572222222222222,0,0.00211111111111111,0,0.000166666666666667,0.0596666666666667,0.00144444444444444,0.000166666666666667,0.000666666666666667,0.000166666666666667,0,0.00316666666666667,0
131,0.000111111111111111,0.000111111111111111,5.55555555555556e-05,0,0.000111111111111111,0.000111111111111111,0.429833333333333,0.189555555555556,0.196444444444444,0.00872222222222222,0.000277777777777778,0.0365555555555556,0.0166666666666667,0.00433333333333333,0.0125555555555556,0.0215,0.00438888888888889,0.00544444444444444,0.000222222222222222,0.00133333333333333,0.00211111111111111,0.00327777777777778,0,0,0.00555555555555555,0.00122222222222222,0.0095,5.55555555555556e-05,0.00294444444444444,0,0.000333333333333333,0.0412222222222222,0.00166666666666667,0.000333333333333333,0.000888888888888889,0.000111111111111111,5.55555555555556e-05,0.00144444444444444,0
132,0,0.000111111111111111,5.55555555555556e-05,0,0.000388888888888889,5.55555555555556e-05,0.429166666666667,0.178111111111111,0.188333333333333,0.00861111111111111,5e-04,0.0441666666666667,0.0155,0.00488888888888889,0.0104444444444444,0.0242777777777778,0.00416666666666667,0.00527777777777778,0.000444444444444444,0.00116666666666667,0.00216666666666667,0.00372222222222222,0,0,0.00616666666666667,0.00122222222222222,0.00822222222222222,0.000277777777777778,0.00361111111111111,0,0.000388888888888889,0.0542777777777778,0.000944444444444444,5.55555555555556e-05,0.00111111111111111,5.55555555555556e-05,0,0.00166666666666667,0
133,0,0.000111111111111111,0,0,5.55555555555556e-05,0.000388888888888889,0.424111111111111,0.153555555555556,0.190166666666667,0.00694444444444444,5.55555555555556e-05,0.0488888888888889,0.0143333333333333,0.00422222222222222,0.0102222222222222,0.0301111111111111,0.00461111111111111,0.00522222222222222,0.000333333333333333,0.00111111111111111,0.00216666666666667,0.00311111111111111,0,0.000277777777777778,0.0065,0.000888888888888889,0.008,0,0.00261111111111111,0,0.000388888888888889,0.077,0.001,5.55555555555556e-05,0.00133333333333333,5.55555555555556e-05,0,0.00177777777777778,0
134,5.55555555555556e-05,0.000222222222222222,5.55555555555556e-05,0,0.000111111111111111,0.000388888888888889,0.417555555555556,0.131833333333333,0.188833333333333,0.00427777777777778,0.000111111111111111,0.0502222222222222,0.0131111111111111,0.00355555555555556,0.00933333333333333,0.035,0.00411111111111111,0.00477777777777778,5e-04,0.000944444444444444,0.00144444444444444,0.00311111111111111,0,0.000333333333333333,0.0075,0.000611111111111111,0.00733333333333333,5.55555555555556e-05,0.00322222222222222,0,0.000388888888888889,0.106277777777778,0.000555555555555556,5.55555555555556e-05,0.00177777777777778,5.55555555555556e-05,0,0.00183333333333333,0
135,0,5.55555555555556e-05,5.55555555555556e-05,0,0.000222222222222222,5e-04,0.417222222222222,0.112166666666667,0.187722222222222,0.0025,5.55555555555556e-05,0.0558888888888889,0.0117222222222222,0.00166666666666667,0.00966666666666667,0.0348333333333333,0.00477777777777778,0.00505555555555556,0.000277777777777778,0.000666666666666667,0.00127777777777778,0.00305555555555556,0,0.000333333333333333,0.00722222222222222,0.000277777777777778,0.00633333333333333,5.55555555555556e-05,0.00333333333333333,0,0.000111111111111111,0.126666666666667,0.000888888888888889,0.000111111111111111,0.00238888888888889,5.55555555555556e-05,0,0.00238888888888889,0
136,0,0.000166666666666667,5.55555555555556e-05,0,0.000277777777777778,0.000888888888888889,0.420888888888889,0.104111111111111,0.1855,0.00172222222222222,0,0.0555555555555556,0.0113888888888889,0.00233333333333333,0.00872222222222222,0.0371666666666667,0.00533333333333333,0.00438888888888889,0.000444444444444444,0.000611111111111111,0.001,0.003,0,0.000333333333333333,0.00788888888888889,0.000222222222222222,0.006,0,0.00422222222222222,0,0.000277777777777778,0.1315,0.000833333333333333,0,0.00233333333333333,5.55555555555556e-05,0,0.00233333333333333,0
137,0,0.000333333333333333,0,0,0.000111111111111111,0.00172222222222222,0.414555555555556,0.154055555555556,0.185833333333333,0.00994444444444444,0.000277777777777778,0.0365555555555556,0.0142777777777778,0.00305555555555556,0.0116666666666667,0.0287222222222222,0.00666666666666667,0.00305555555555556,0.00127777777777778,0.00155555555555556,0.002,0.00527777777777778,0,0.000111111111111111,0.00661111111111111,0.000333333333333333,0.0143888888888889,0,0.00394444444444444,0,0.000277777777777778,0.0853333333333333,0.000777777777777778,5.55555555555556e-05,0.00177777777777778,0.000277777777777778,0,0.00222222222222222,0
138,0,0.000111111111111111,0.000611111111111111,0,0.00122222222222222,0.00122222222222222,0.703111111111111,0.0486666666666667,0.0922777777777778,0.000388888888888889,0,0.0471111111111111,0.0179444444444444,5.55555555555556e-05,0,0.0358888888888889,0.00333333333333333,0.000222222222222222,0.000222222222222222,0.000111111111111111,0.00116666666666667,0.00161111111111111,0,0.000888888888888889,0.00622222222222222,5.55555555555556e-05,0.00411111111111111,0,0.00311111111111111,0.000111111111111111,0.000333333333333333,0.0208888888888889,0.00116666666666667,0.000333333333333333,0.00127777777777778,5.55555555555556e-05,0,0.00283333333333333,0
139,0.000166666666666667,0.000888888888888889,0,0,5.55555555555556e-05,0,0.565277777777778,0.0988333333333333,0.0898333333333333,0.00122222222222222,0.000166666666666667,0.0775,0.0379444444444444,0.00227777777777778,0.00455555555555556,0.0378888888888889,0.00322222222222222,0.00205555555555556,0.000388888888888889,0.000277777777777778,0.00166666666666667,0.00738888888888889,0,0.000722222222222222,0.00816666666666667,0.000611111111111111,0.00683333333333333,0.000333333333333333,0.00805555555555556,0,0.000611111111111111,0.0338888888888889,0.00127777777777778,0.000111111111111111,0.00116666666666667,0,0,0.00611111111111111,0
140,0,0.00277777777777778,5e-04,0,0.000333333333333333,0.000833333333333333,0.329611111111111,0.211333333333333,0.169333333333333,0.0155555555555556,0.00227777777777778,0.0519444444444444,0.0233333333333333,0.00611111111111111,0.0241666666666667,0.0225,0.0102222222222222,0.00538888888888889,0.000333333333333333,0.00255555555555556,0.00205555555555556,0.00555555555555556,0,0.000444444444444444,0.00533333333333333,0.00277777777777778,0.0232222222222222,0,0.00294444444444444,0,0.000555555555555556,0.0689444444444444,0.00183333333333333,0.000111111111111111,0.00166666666666667,0,5.55555555555556e-05,0.00394444444444444,0
141,0,0.00472222222222222,0,0,0.000277777777777778,5.55555555555556e-05,0.319666666666667,0.175611111111111,0.168888888888889,0.0120555555555556,0.00138888888888889,0.0509444444444444,0.0201666666666667,0.00283333333333333,0.0183333333333333,0.0363333333333333,0.00872222222222222,0.000666666666666667,0.000833333333333333,0.0035,0.0035,0.00733333333333333,0,0.000388888888888889,0.00794444444444444,0.00294444444444444,0.0471111111111111,0,0.00361111111111111,0.000166666666666667,0.000333333333333333,0.092,0.00255555555555556,5.55555555555556e-05,0.00261111111111111,0.000166666666666667,5.55555555555556e-05,0.00333333333333333,0
142,0,0.000277777777777778,0,0,5.55555555555556e-05,0.000388888888888889,0.483055555555556,0.134277777777778,0.200111111111111,0.00488888888888889,5.55555555555556e-05,0.0274444444444444,0.0233888888888889,0.00266666666666667,0.0157777777777778,0.0231111111111111,0.00372222222222222,0.00427777777777778,0.000222222222222222,0.00116666666666667,0.00133333333333333,0.00438888888888889,0.000666666666666667,0.000111111111111111,0.00522222222222222,0.000777777777777778,0.0085,0,0.00188888888888889,0,0.000222222222222222,0.0453333333333333,0.000611111111111111,5.55555555555556e-05,0.002,0,0,0.00316666666666667,0
143,5.55555555555556e-05,0.000166666666666667,0.000222222222222222,0,0,0.000777777777777778,0.5735,0.105611111111111,0.145777777777778,0.00294444444444444,0,0.0324444444444444,0.0258888888888889,0.00355555555555556,0.0143888888888889,0.0247222222222222,0.00205555555555556,0.00372222222222222,0,0.000611111111111111,0.00155555555555556,0.00222222222222222,0.001,0.000833333333333333,0.00672222222222222,0.00105555555555556,0.0132222222222222,0,0.00344444444444444,0,5.55555555555556e-05,0.023,0.00133333333333333,0,0.00222222222222222,0,0,0.00605555555555556,0
144,0.000555555555555556,5.55555555555556e-05,0,0,0.000111111111111111,0.000555555555555556,0.624222222222222,0.0632777777777778,0.0875555555555556,0.0015,0.000111111111111111,0.0407777777777778,0.0381111111111111,0.0025,0.00505555555555556,0.0465555555555556,0.00327777777777778,0.00294444444444444,0,0.000222222222222222,0.00138888888888889,0.00505555555555556,0,0.000611111111111111,0.0115,0.000277777777777778,0.00772222222222222,0,0.00366666666666667,5.55555555555556e-05,5.55555555555556e-05,0.0395,0.00116666666666667,0.000277777777777778,0.00244444444444444,0.000166666666666667,0.000111111111111111,0.00422222222222222,0
145,5e-04,0.000111111111111111,0,0,0,0.00105555555555556,0.619666666666667,0.0696666666666667,0.100555555555556,0.00172222222222222,0.000111111111111111,0.0355,0.0363333333333333,0.00283333333333333,0.00444444444444444,0.0440555555555556,0.00277777777777778,0.00311111111111111,0.000111111111111111,0.000333333333333333,0.00155555555555556,0.004,0,5e-04,0.0120555555555556,5.55555555555556e-05,0.00666666666666667,0,0.00455555555555556,0,5.55555555555556e-05,0.0366666666666667,0.001,0.000333333333333333,0.00161111111111111,0.000277777777777778,0.000222222222222222,0.00405555555555556,0
146,0.000333333333333333,0.000111111111111111,0,0,5.55555555555556e-05,0.00155555555555556,0.630222222222222,0.0825555555555556,0.123277777777778,0.00161111111111111,5.55555555555556e-05,0.0319444444444444,0.0257777777777778,0.002,0.00433333333333333,0.0315555555555556,0.00161111111111111,0.00322222222222222,0,0.000111111111111111,0.00144444444444444,0.00322222222222222,0,0.000333333333333333,0.00816666666666667,0.000166666666666667,0.00444444444444444,0,0.00311111111111111,0,0.000222222222222222,0.0314444444444444,0.000777777777777778,0.000388888888888889,0.001,0.000111111111111111,0,0.00288888888888889,0
