"Time","Pasteurellaceae","Streptococcaceae","Bacteroidaceae","Ruminococcaceae","Muribaculaceae","Lachnospiraceae","Tannerellaceae","Acidaminococcaceae","Acutalibacteraceae","Oscillospiraceae_88309","Burkholderiaceae_A_595427","Coprobacillaceae","Desulfovibrionaceae","Marinifilaceae","Rikenellaceae","Butyricicoccaceae","UBA1381","Clostridia_258483_Class","Anaerotignaceae","CAG-274","CAG-508","Clostridiaceae_222000","Gammaproteobacteria_Class","Oscillospirales_Order","Coprobacteraceae","Turicibacteraceae","Peptostreptococcaceae_256921","Erysipelotrichaceae","UBA11471","Eggerthellaceae","Christensenellales_Order","Peptoniphilaceae","Mycobacteriaceae","Enterobacteriaceae_A","Negativicoccaceae","Dialisteraceae","Actinomycetaceae","CAG-138","UBA660","CAG-74","Akkermansiaceae","CAG-272","Porphyromonadaceae","Atopobiaceae","Anaerovoracaceae","Campylobacteraceae","Bacteria_Kingdom","DTU023","Fusobacteriaceae_993521"
352,0,5.55555555555556e-05,0.546166666666667,0.062,0.0340555555555556,0.0595555555555556,0.0545555555555556,0.0304444444444444,0.0320555555555556,0.0532777777777778,0.0095,0.00227777777777778,0.00638888888888889,0.00522222222222222,0.00877777777777778,0.00444444444444444,0.000944444444444444,0.00188888888888889,0.00127777777777778,0.00116666666666667,0.0711111111111111,5.55555555555556e-05,0.00205555555555556,0.00127777777777778,0.00211111111111111,0,0.000388888888888889,0.000111111111111111,0.000611111111111111,0,0.000333333333333333,0,0,0,0,0,0,0.000611111111111111,5e-04,0.00105555555555556,0,0.000388888888888889,0,0,0.000111111111111111,0.000277777777777778,0.004,0,0
353,0,0.000444444444444444,0.655055555555556,0.0607222222222222,0.0344444444444444,0.0513333333333333,0.0416666666666667,0.0233333333333333,0.0205,0.0393888888888889,0.00761111111111111,0.00172222222222222,0.00444444444444444,0.00427777777777778,0.0128333333333333,0.00222222222222222,0.000722222222222222,0.00194444444444444,0.000888888888888889,0.000777777777777778,0.0233888888888889,0,0.00161111111111111,0.000722222222222222,0.000777777777777778,0.000555555555555556,0.000111111111111111,0.000333333333333333,0.000666666666666667,0.000111111111111111,0,0.000555555555555556,0,0,0,0,0,0.00155555555555556,5e-04,0.00211111111111111,0,5.55555555555556e-05,0.000111111111111111,0,0.000277777777777778,0.000222222222222222,0.00155555555555556,0,0
354,0,0.000166666666666667,0.739333333333333,0.048,0.023,0.0442777777777778,0.0385555555555556,0.0157777777777778,0.0122222222222222,0.0261666666666667,0.00511111111111111,0.00105555555555556,0.00244444444444444,0.00327777777777778,0.00911111111111111,0.00105555555555556,0.000722222222222222,0.0015,0.000611111111111111,0.000944444444444444,0.0162777777777778,0,0.00144444444444444,0.000666666666666667,0.000277777777777778,0.000222222222222222,5.55555555555556e-05,0.000333333333333333,0.000555555555555556,0.000166666666666667,5.55555555555556e-05,0.000333333333333333,0,0,0,0,0,0.00183333333333333,0.000555555555555556,0.00166666666666667,0,0.000166666666666667,0.000166666666666667,0,0.000166666666666667,0.000111111111111111,0.000944444444444444,5.55555555555556e-05,0
355,0,0,0.798666666666667,0.0370555555555556,0.013,0.0391666666666667,0.034,0.0095,0.00861111111111111,0.0161111111111111,0.00433333333333333,0.00116666666666667,0.001,0.00283333333333333,0.00594444444444444,0.000444444444444444,0.000944444444444444,0.000555555555555556,0.000944444444444444,0.00105555555555556,0.0151666666666667,0,0.00127777777777778,0.000722222222222222,0.000277777777777778,0,0,0.000222222222222222,0.000277777777777778,0.000166666666666667,0.000222222222222222,0.000111111111111111,0,0,0,0,0,0.00222222222222222,0.000222222222222222,0.00133333333333333,0,0.000166666666666667,0.000166666666666667,0,0.000388888888888889,0.000222222222222222,0.000833333333333333,0.000111111111111111,0
356,0,5e-04,0.502111111111111,0.149833333333333,0.0254444444444444,0.0875555555555556,0.0353888888888889,0.0191666666666667,0.0504444444444444,0.0427777777777778,0.0103333333333333,0.003,0.00327777777777778,0.00483333333333333,0.0115555555555556,0.000888888888888889,0.000666666666666667,0.00311111111111111,0.00111111111111111,0.0015,0.0292777777777778,0.000111111111111111,0.00222222222222222,0.000555555555555556,0.00122222222222222,0.000111111111111111,0.00116666666666667,0.000444444444444444,0.000111111111111111,0,0.00122222222222222,5.55555555555556e-05,0.000111111111111111,0,0,0,0,0.00227777777777778,0.002,0.00144444444444444,0.000111111111111111,0.000222222222222222,0.000222222222222222,0,0.000388888888888889,0.000388888888888889,0.002,0,0
357,0,0.000222222222222222,0.522222222222222,0.153166666666667,0.0293888888888889,0.0644444444444444,0.0402222222222222,0.0166111111111111,0.0681666666666667,0.0383888888888889,0.00861111111111111,0.002,0.00394444444444444,0.00505555555555556,0.00922222222222222,0.000444444444444444,0.000833333333333333,0.00238888888888889,0.00111111111111111,0.00188888888888889,0.0187222222222222,0.000333333333333333,0.00166666666666667,0.000555555555555556,0.000777777777777778,0,0.000666666666666667,0.000222222222222222,0.000333333333333333,0,0.000666666666666667,0.000166666666666667,5.55555555555556e-05,0,0,0,0,0.0015,0.00105555555555556,0.000888888888888889,5.55555555555556e-05,0.000166666666666667,0.000222222222222222,0,5e-04,0.000222222222222222,0.00177777777777778,0,0
358,0,5.55555555555556e-05,0.560722222222222,0.148555555555556,0.0309444444444444,0.045,0.0404444444444444,0.0127777777777778,0.0767222222222222,0.0343888888888889,0.00783333333333333,0.00127777777777778,0.00388888888888889,0.0055,0.00722222222222222,5.55555555555556e-05,0.000555555555555556,0.00116666666666667,0.000777777777777778,0.00183333333333333,0.00983333333333333,5e-04,0.00138888888888889,5e-04,0.000222222222222222,0,0.000388888888888889,0.000166666666666667,0.000555555555555556,0,5e-04,0.000222222222222222,0,0,0,0,0,0.000777777777777778,0.000111111111111111,0.000555555555555556,0,0.000166666666666667,0.000277777777777778,0,0.000388888888888889,0.000222222222222222,0.00133333333333333,0,0
359,5.55555555555556e-05,0.000111111111111111,0.639,0.126555555555556,0.0248333333333333,0.0436111111111111,0.0315555555555556,0.0128888888888889,0.0478333333333333,0.0277222222222222,0.00627777777777778,0.000777777777777778,0.00255555555555556,0.00366666666666667,0.00694444444444444,0.000388888888888889,0.000777777777777778,0.00111111111111111,0.000722222222222222,0.00227777777777778,0.0102777777777778,0.000388888888888889,0.0015,0.000666666666666667,5.55555555555556e-05,0,0.000222222222222222,0.000333333333333333,0.000333333333333333,0,0.000333333333333333,5.55555555555556e-05,0,0,0,0,0,0.00133333333333333,0.000722222222222222,0.000333333333333333,0,0.000111111111111111,0.000111111111111111,0,0.000444444444444444,5.55555555555556e-05,0.00105555555555556,0,0
360,0.000222222222222222,0.000277777777777778,0.719444444444444,0.107,0.0185555555555556,0.0436111111111111,0.0197777777777778,0.0116111111111111,0.0108888888888889,0.0216666666666667,0.00494444444444444,0.000722222222222222,0.00155555555555556,0.00227777777777778,0.00694444444444444,0.001,5e-04,0.000833333333333333,0.000944444444444444,0.00272222222222222,0.0125555555555556,0,0.0015,0.000777777777777778,0,0.000111111111111111,0.000166666666666667,0.000444444444444444,0.000111111111111111,0,0.000388888888888889,0,0,0,0,0,0,0.00222222222222222,0.00138888888888889,0.000611111111111111,0,0.000222222222222222,0,0,0.000388888888888889,0,0.000944444444444444,0,0
361,0.000222222222222222,0.000277777777777778,0.598888888888889,0.115,0.0248333333333333,0.0469444444444444,0.0323333333333333,0.0126666666666667,0.00827777777777778,0.0317777777777778,0.00627777777777778,0.00155555555555556,0.00261111111111111,0.00494444444444444,0.00927777777777778,0.00261111111111111,0.000555555555555556,0.000944444444444444,0.00144444444444444,0.00111111111111111,0.0854444444444444,0.001,0.00144444444444444,0.000555555555555556,5e-04,0,0.000333333333333333,0.000388888888888889,0.000444444444444444,0,0.000222222222222222,0.001,0,0,0,0,0,0.00111111111111111,0.00138888888888889,0.000388888888888889,0,0.000444444444444444,5e-04,0,0.000222222222222222,0.000166666666666667,0.00122222222222222,0,0
362,0,5.55555555555556e-05,0.520055555555555,0.0941666666666667,0.0315,0.059,0.0408888888888889,0.0197222222222222,0.0148888888888889,0.0330555555555556,0.00805555555555556,0.00172222222222222,0.00555555555555556,0.00333333333333333,0.0113888888888889,0.00322222222222222,0.00272222222222222,0.00111111111111111,0.00172222222222222,0.00194444444444444,0.101111111111111,0.000388888888888889,0.00183333333333333,0.00233333333333333,0.00172222222222222,0,0.000388888888888889,0.000666666666666667,5.55555555555556e-05,0.000222222222222222,0.000555555555555556,5.55555555555556e-05,0,0,0,0,0,0.0121666666666667,0.00294444444444444,0.00122222222222222,0,0.000222222222222222,5.55555555555556e-05,0,0.00133333333333333,5e-04,0.0176666666666667,0,0
363,0.000166666666666667,0.000777777777777778,0.639666666666667,0.0863888888888889,0.0266111111111111,0.0466666666666667,0.036,0.0217222222222222,0.0215,0.0346111111111111,0.00505555555555556,0.000888888888888889,0.00211111111111111,0.00516666666666667,0.0127777777777778,0.00133333333333333,0.000388888888888889,0.000777777777777778,0.00133333333333333,0.00111111111111111,0.0415555555555556,0.00111111111111111,0.00144444444444444,0.00166666666666667,0.000555555555555556,0,0.000222222222222222,0.000333333333333333,0.000944444444444444,0.000166666666666667,0.000555555555555556,0.000111111111111111,0,0,0,0,0,0,0.00194444444444444,0.000722222222222222,0,0.000277777777777778,0,0,0.000277777777777778,0,0.00233333333333333,0,0
364,0.000222222222222222,0.00144444444444444,0.542888888888889,0.133333333333333,0.0336666666666667,0.0572777777777778,0.0351111111111111,0.0255555555555556,0.0334444444444444,0.0413888888888889,0.00666666666666667,0.00144444444444444,0.00227777777777778,0.00388888888888889,0.0106111111111111,0.00216666666666667,0.000722222222222222,0.001,0.00133333333333333,0.000722222222222222,0.0462777777777778,0.00288888888888889,0.00155555555555556,0.001,5e-04,0,0.000388888888888889,0.000111111111111111,0.000611111111111111,5.55555555555556e-05,0.000666666666666667,0.000222222222222222,0,0,0,0,0,0.000333333333333333,0.00316666666666667,0.000944444444444444,0,0.000333333333333333,0.000333333333333333,0,0.000444444444444444,0.000166666666666667,0.00327777777777778,0,0
365,0.000111111111111111,0.000833333333333333,0.6285,0.104055555555556,0.0251111111111111,0.0555555555555556,0.0355,0.0214444444444444,0.0211666666666667,0.0305,0.00466666666666667,0.00172222222222222,0.00311111111111111,0.00483333333333333,0.00816666666666667,0.00127777777777778,0.00116666666666667,0.00138888888888889,0.00111111111111111,0.00138888888888889,0.0335,0.0015,0.0015,0.000777777777777778,5e-04,5.55555555555556e-05,0.000111111111111111,0.000222222222222222,0.000444444444444444,0,5e-04,0.000222222222222222,0,0,0,0,0,0.00238888888888889,0.00166666666666667,0.000833333333333333,0,0.000166666666666667,0.000277777777777778,0,0.000555555555555556,0.000277777777777778,0.00194444444444444,0,0
366,0,0.000222222222222222,0.717888888888889,0.0716111111111111,0.0148888888888889,0.0524444444444444,0.0413888888888889,0.0155,0.00722222222222222,0.0202222222222222,0.00294444444444444,0.00194444444444444,0.00327777777777778,0.00544444444444444,0.00605555555555556,0.000555555555555556,0.0015,0.00166666666666667,0.00144444444444444,0.00244444444444444,0.0194444444444444,0,0.00127777777777778,0.000888888888888889,0.000722222222222222,0.000166666666666667,0,0.000388888888888889,0.000277777777777778,0,0.000666666666666667,0.000388888888888889,0,0,0,0,0,0.00405555555555556,0.000388888888888889,0.000444444444444444,0,0.000111111111111111,0.000111111111111111,0,0.000666666666666667,0.000222222222222222,0.000555555555555556,0,0
