Time,Phocaeicola_A_858004,Faecalibacterium,Bacteroides_H,Lachnospira,unknown_Genus_4,Phascolarctobacterium_A,Mesosutterella,Blautia_A_141781,Akkermansia,unknown_Genus_55
140.0,1.373479858735441,-0.13628298232505554,0.9153181253192488,-0.34982884088897936,-0.6463779819325342,-0.8477287163377634,-2.3589521352890968,-2.300518150121576,-1.7709835712322803,-4.571604594536079
141.0,1.4543243548083464,-0.6381994006346634,0.9849264380424021,-0.6349374005896466,-1.2396431129690564,-0.6145215546317604,-1.6792899821199407,-1.8953776011610914,-1.3053506180815284,-4.1955236190292515
142.0,1.5156686439302383,-0.21186775433371263,1.3910155035686929,-1.6176354890053548,-0.6267581468411292,-0.8756984285383504,-1.301179464305799,-1.7015474137529787,-2.2022560073109125,-4.361368163606885
143.0,0.7117435890775561,-0.8306643664697151,1.0380682574791211,-3.5837796804068107,-1.189707393613015,-1.4209721933370045,-2.8131967472082167,-1.6726867824820255,-2.218339005152356,-1.2172504405359597
144.0,0.44470825281874227,-0.9772112139233422,-0.506412202291032,-0.39360244435439906,-2.0321089982698655,-2.5963052476649437,-3.027278053792746,-2.8286846243432366,-2.7543261067544824,-3.835713893988535
145.0,0.9541229745226905,-0.48847432170577276,0.5438649213854536,-2.3790550489993874,-0.579788794444843,-1.7753294371059147,-2.8584710293864037,-1.2809865004050147,-0.9074995323215242,-2.7953727611575396
146.0,1.0498913676800816,-0.5972261633503346,0.3599640435739222,-2.4036968052015144,-1.4819785437629789,-2.119374313494686,-1.5955390012743673,-1.661559067832222,-1.4604074589866203,-3.4395436157012123
147.0,1.132800442984849,-0.008466581346411761,1.162236988784685,-0.19417424369075942,-1.1610170747475923,-1.548533467516029,-3.150784024071028,-1.8737708093406371,-1.0587450521654134,-3.1248697896430158
148.0,1.5363324571593,-0.011958829403398319,0.9220139317337164,0.4476693935061804,-1.0033346730312425,-1.244571083335658,-2.1975840174890737,-1.727242968473472,-1.14430903026172,-3.145447574560356
149.0,1.0222297219772274,0.059930065916655284,0.42331036890437157,0.09210085615552766,-1.7025779893481743,-1.730170653305521,-2.7615017757645033,-1.4541167181288128,-2.7333669597176424,-3.9624500958063296
150.0,1.0073077334181701,-0.4255383451524166,0.4524769907301882,-0.9765522841166281,-2.613833548004245,-1.827303632945095,-1.9964250129409404,-2.1054583158293365,-2.776490747429481,-4.977035200501036
151.0,1.4579727318206275,0.3911830788651822,1.2217064531536206,0.14106247570375396,-1.3732195735167414,-1.5693625535990972,-1.8177408369055597,-1.9088382029390596,-1.899795813376178,-4.402861595473203
152.0,0.1814218206894227,-0.3513211155863991,-0.34752918463202165,-1.1458686090137682,-1.2300415767783115,-2.4272455899680425,-2.8189020544979346,-1.3597667179816584,-1.4873375818617605,-4.129516575022074
153.0,1.1746945947804845,-0.48655203184657037,0.3258861466925911,-0.5587282669289797,-1.8964145985443066,-1.473731502727249,-2.5221638833777473,-2.6086191895869644,-1.5471165380077623,-4.732645709361529
154.0,1.3728256242628076,-0.21344377062987885,0.3262734434519059,-0.5141713745769949,-2.0001078886594397,-1.4004992174663675,-2.234279523401202,-2.212882106411024,-2.4779827754454185,-4.723513419324309
155.0,1.4336222232952696,-0.02419056394800423,0.35747718788380034,-0.5002543542679376,-1.9938200116662292,-1.4047319449900777,-2.1781623781844344,-1.908057698197534,-3.9574668916970603,-4.725252845214212
156.0,0.7420165943542041,-0.8844142596521709,0.21624832344392253,-1.3978331963861401,-1.9549104000345698,-1.7081439525731215,-3.6612616554528805,-1.65274118786542,-0.8226605541895791,-2.534392662202006
157.0,1.0844923380736886,-0.9338662307222556,0.5304320762586119,-1.0828718192268956,-1.619675639965478,-1.2824370216859222,-2.9787651797694172,-1.528293574702412,-1.631966293401502,-4.916059336747662
158.0,0.9627782937810373,-0.5048375453549512,0.07008919679316405,-1.5907814780352156,-2.2057059426782697,-1.8046040929942144,-2.5532555678360547,-1.632153709598548,-1.5641213179379574,-5.0741644706205244
159.0,0.8246323663006547,-0.5416914847947005,0.2332028291703896,-1.2376748437697298,-1.7738273009985046,-1.8845357122697215,-2.3206539641221466,-2.273055388816381,-1.277358678935863,-4.97597992853538
160.0,0.9717163413528307,-0.6554270629184162,0.4225997091875777,-1.2207565911785734,-1.9500221935993953,-1.7691039352721383,-2.2535338746828137,-2.211449269401218,-1.110965860064634,-4.880607574881084
161.0,1.0768770221078607,-0.833132980038118,0.5275792634699703,-1.3026713580109328,-2.2928448257004623,-1.708003484028407,-2.2244244061759337,-2.077745106580644,-0.9933672397432829,-4.876923996218267
162.0,1.1087182487913188,-0.7992240888162723,0.5130499019612014,-1.26841349786593,-2.0112103317032406,-1.757344990848741,-2.2402550991226033,-2.0605753490759704,-1.0447492952556687,-4.763742462757014
163.0,1.111155560658805,-0.7935848063241306,0.45246778630282414,-1.242827244429288,-1.604756185351043,-1.8469060684744387,-2.195443245464842,-2.00013459634874,-1.1489276111640834,-4.680343496584282
164.0,1.1398677809531366,-0.7640148239919988,0.3872814240663458,-1.1484338287642124,-1.2499649365592058,-2.005207588081012,-2.217797551017701,-1.9903565054735208,-1.2960041795480983,-4.631285555289847
165.0,1.184807177355248,-0.6804236843223941,0.324648490139138,-1.102989511902567,-1.0142454956021223,-2.1000727965744974,-2.1376606763640926,-1.8650489912836545,-1.5513173901119348,-4.424225372349495
166.0,1.228846021241318,-0.5948542621056725,0.30485567752951814,-1.081886713233894,-0.9279442134038871,-2.177589023389215,-2.017755648569699,-1.9538423543135712,-1.924785912851723,-4.477824878068281
167.0,1.5730590569120473,0.48334311242970607,0.8058891812156392,-1.271019084389208,-1.5061387331376244,-0.8341733608649986,-1.1156786872398117,-1.795495417399871,-3.8665869212079667,-4.49785453212073
168.0,1.5643485122974976,0.36936173399722394,0.9954107950686009,-1.26939653247628,-1.5221766912524908,-0.9077681638865527,-1.271610480459024,-1.8533302721531957,-3.6180579633044383,-4.4830502481920105
169.0,1.4563374273672567,0.08797829403896795,1.106709006011376,-1.2684341681443465,-1.7282661059122182,-1.043701641153512,-1.4432113018984563,-1.8928153974959638,-3.0835601389820857,-4.542168331486499
170.0,1.3142336388875193,-0.1737742312907753,1.1158831503368307,-1.1832639461090464,-1.9044455298967833,-1.1728323703340418,-1.8622127903287309,-1.8795935309307659,-3.099740149651846,-4.6322900400339515
171.0,1.205130533895606,-0.46527443629386056,1.0505452913442868,-1.0591865925809336,-2.025612107671305,-1.3144587434062074,-2.267263536946601,-1.8907778040495207,-2.9785686619299727,-4.724276845923628
172.0,1.236944007059257,-0.47855993185405277,0.44100073841618204,-0.3891182756103224,-3.3488210509489074,-1.4517587529422449,-2.5350342673494177,-1.556876623458177,-4.519385692945086,-4.845083358596062
173.0,0.9639390524924916,0.08360177102799948,0.5761138626908575,-1.2174829562277762,-1.9008821721319225,-2.0091939434186035,-2.9156799563720748,-1.6324160669104584,-3.804240443983943,-4.914445900985387
174.0,0.9776969111445024,-0.3641351343974282,-0.5127841355311944,-0.5610682363266417,-1.037580092508316,-1.8049325583994114,-2.8546426115484067,-2.193190697411258,-1.5948221536329334,-4.806133378587583
175.0,1.0047685355687994,-0.47625268647101504,-0.21260480760812883,-0.5739265897608872,-1.1206254114766458,-1.5179091364425197,-2.8694031906279225,-2.1970523939500675,-0.8546625374095782,-4.37924399190719
176.0,0.8912095237714197,-0.8493896330766961,-0.036650003075114235,-0.9506259831664801,-1.4783223747865477,-1.744500961914116,-3.1901230523388717,-2.1760769160883457,-0.8558833159438424,-3.6519021022289637
177.0,0.6585439880558653,-1.4818248516214696,-0.008711293725137015,-1.8268935525473358,-2.092154594534308,-2.281244827073766,-3.7855281850705484,-2.1504976745559787,-1.0213111448678822,-3.24612791319327
178.0,0.5477327578164736,-1.9704200736506392,-0.01372606760288475,-2.941093148696874,-2.4548170297932694,-2.610349306970636,-4.138278605596054,-1.9795163050307303,-1.1094340978802575,-3.1357457987531436
179.0,1.1458028885563525,-1.051770112693688,0.8269305183580173,-3.113768305882091,-1.5928980691525458,-1.6930524261715547,-3.2708598975310257,-1.0036365830294196,-1.8255202746657533,-2.8216910191860394
180.0,0.9965140540643591,-0.51383926323994,1.1220328996863442,-1.8178841608125165,-2.038777879136657,-1.3619757078783477,-2.332147382765965,-2.233048430224876,-1.4799422776176092,-4.784436615278185
181.0,0.8040738116474269,-0.4769064219979158,-0.15435250797679,-1.8820022172878312,-1.4095405497533235,-1.665621418309645,-2.587339679748181,-1.6757364443203606,-1.6038314263890832,-4.554160416855506
182.0,0.8908663826528812,-1.486472958341443,0.11497438943027771,-2.2974323455681325,-1.8020903973826345,-2.282967931847787,-2.877250470338829,-2.613504632918976,-3.1440234256532036,-5.235262212265894
183.0,1.5473520765857351,-0.9318739968385361,1.0631623446902154,-2.3846991879224335,-1.8007729004455904,-1.060122880673625,-1.156370104127391,-1.532852148093272,-4.084501905607023,-4.59131596944645
184.0,1.258732660553684,-0.6568651776730423,0.8910757829945906,-3.001914868708911,-2.2093791478099636,-1.3402444224052306,-1.4582052480368892,-2.380828869418103,-3.1931012712479374,-3.9769301180509355
185.0,1.0349187549820955,-0.004155967618615364,0.6446736406154783,-1.754349824906642,-1.9525296535791448,-1.9702197338972507,-2.4639750617107365,-2.0410879270469904,-1.8631300977729266,-4.88744136067704
