Time,Phocaeicola_A_858004,Faecalibacterium,Gemmiger_A_73129,Anaerostipes,Fusicatenibacter,Blautia_A_141781,Faecalibacillus,Bacteroides_H,Agathobaculum,unknown_Genus_79
76.0,-0.39943192700063235,-0.9204905797222482,-2.138833643516773,-2.596783736383693,-2.4040580345395437,-2.1754388684448385,-2.206288981637141,-1.545843270366561,-3.9307130642430366,-3.0831047555117532
77.0,0.18974853432889627,1.0605805208290398,-2.2927359253614097,-1.2326765859636035,-1.723421239487874,-1.3760687353969097,-0.36300301352141373,-4.135924001073818,-2.000072107497037,-0.1584741744179401
78.0,1.00318406401908,0.3344692930191393,-2.619154416588696,-2.1293339546612025,-2.920590429261857,-2.1465667490863076,-2.263198164611927,-1.2558304834900997,-2.6053090201067253,-1.5446298704935393
79.0,1.093840453360655,0.28294284866493036,-2.218222776132271,-1.8077632233723437,-2.5623059031372413,-1.675923704692599,-1.673638939770334,-1.1083488664703767,-1.8724440751793732,0.23842044229120885
80.0,0.8086885755608102,0.13921759568690684,-1.8154759399656113,-1.8419515997702804,-2.4571215338094428,-1.1258983304875816,-1.0041502129774544,-1.4731253426638413,-1.2702146876170124,1.3009509566661321
81.0,-1.4392100377114152,-0.8648316049778633,-1.7907951715696642,-0.642031682364314,-1.7518177078500299,-0.8007942192902233,-0.11736115161510963,-4.096091067392681,-1.8459469734102723,0.69145786227751
82.0,-0.8333364540829393,-0.7766182814602987,-1.732062702408494,-0.7519289320684508,-1.8136704653992752,-0.8593491675270766,-0.1356020108914855,-3.056209774564892,-1.8712947650285154,0.6682935181588274
83.0,0.0385159066013383,-0.5697815368059398,-1.9024047320884854,-1.0331640288260708,-2.106579200759807,-1.0787082495976918,-0.4532294631785956,-2.123713568417899,-1.8594779395097458,0.580190407176026
84.0,0.6261057224669586,-0.3790961192005158,-1.8359618953271846,-1.6364021371628636,-2.5634314528498012,-1.443623462600509,-1.0219776053710716,-1.543839365724431,-1.9239710827823577,0.5107991937906013
85.0,0.8385340154546818,-0.48303708813817536,-2.032943753828964,-2.5915514301023648,-3.5604230359373186,-2.206337232583954,-1.9895343801181586,-1.2966145969683547,-2.2972552183261024,0.36095307488717254
86.0,0.5910339745202253,-1.118449709358341,-2.960903418038932,-1.530667596258883,-4.312642908307504,-3.0507596654467926,-2.9085853026830297,-1.2186064421185097,-3.1430295077795933,0.18735210229497112
87.0,0.28914720447788,-2.3805953907127995,-5.489424607821723,-1.1497924735379121,-5.124784213657784,-3.753361376133949,-3.753361376133949,-1.2405810595384907,-4.124615905034157,0.027115401494405278
88.0,0.5073515489696663,-1.4850566081723435,-5.436003094845098,-1.338671775713941,-4.997751321955375,-3.3048074621878047,-3.42981221785307,-1.2596265855974156,-3.6807420956995056,-0.19548260487752867
89.0,0.18412311316222696,-0.8062004699919016,-5.416360988323109,-0.9162561755029863,-3.021477415728887,-1.305048401337069,-1.1721814390223633,-1.6458635862184876,-2.8432365143265876,-0.6658120707214656
90.0,-0.43860401628491785,-0.4662292254483926,-5.3778995151928966,-0.68018874934118,-2.4397240191608005,-0.74244294436114,-0.5850592641501926,-2.320157707479589,-2.4762775928855554,-1.2202102724415522
91.0,0.273330520436442,-0.2962589064363965,-5.416158206241486,-1.9110599937615391,-3.527582105894423,-1.6082829429785566,-1.502944642411613,-1.9094089619326584,-2.688313696104318,-0.5620296195052306
92.0,0.3568136374634763,-0.15630693931063577,-5.376518768276463,-1.9648847351291725,-3.4879426679293983,-1.8261918930074879,-1.5397669553955307,-1.8373087302569184,-2.68528398206138,-0.5689064814709817
93.0,0.3093295789657724,-0.13008084486676985,-5.418111722002988,-2.2473847988659967,-3.4650917427286556,-2.220059573321319,-1.604151360672677,-1.8139821541276953,-2.630950668210386,-0.6668606532002612
94.0,0.23529380538294076,-0.10179486417533234,-5.458277936799138,-2.3421080156262057,-3.5864832906281174,-2.5590649734984012,-1.7264674190062361,-1.6565250268395022,-2.734034672521518,-0.7820059404225586
95.0,0.13327806073634774,-0.13975591813735377,-5.518307113469907,-2.4807218590253095,-3.5969900367737955,-2.6751518201751026,-1.7878146711963134,-1.6569547355542438,-2.7110234404011972,-0.9264336315786352
96.0,0.131069763605693,-0.11461268724846496,-5.518968973296552,-2.491988778746463,-3.4277301866838608,-2.7662724641933663,-1.8809968204584633,-1.6046573311885945,-2.7839606463780395,-0.9547858512745975
97.0,1.4144224990469472,0.6132994046692288,-4.661305380786594,-1.2885160683939598,-2.6404280089387426,-1.0018634081786808,-0.843711655312462,-0.33685043563248573,-2.2675174952854626,-0.6320415569619628
98.0,1.1617134203556303,0.8796862739988578,-4.437634324602548,-1.54977829732197,-2.5531939762438594,-0.6876945985981551,-1.3111770254354345,-0.7113135134857296,-2.5041591325699653,-0.4362033862866639
99.0,0.6459860018439061,0.6094810745210293,-4.053935977752514,-1.127059294392043,-3.5147769087834346,-0.9461270363540064,-1.0684960019830239,-0.8823862472954926,-2.3804546379182216,-0.7286484532842057
100.0,0.6245329480168973,0.21982027900818601,-4.280678656731954,-2.2357837725443197,-4.216391899280033,-1.944658130948045,-1.9817250904960078,-0.3668499337345221,-2.4382494886994843,-1.3377267500661445
101.0,-0.07349270578972256,-0.4976827247388089,-4.778414430502579,-3.0026051605872364,-4.415798108877883,-1.6849704355169224,-2.316021859660469,-1.008019867086309,-2.7369395339762046,-0.9279419511864306
102.0,0.17491208848451234,0.14603761013811356,-2.9372724915556923,-1.7500511825819973,-2.266240059955548,-0.8764847661542794,-0.5359610263136096,-1.6629131495187892,-2.007125321807167,-0.1368032117680078
103.0,1.1021224610301688,0.17784122651608647,-3.64970228850523,-1.5609539368180445,-2.7772371456706963,-1.4427750380183886,-1.451521215172919,-0.475735983315726,-2.5065357229212584,-0.20781201822526674
104.0,0.348067510159078,-0.6126679882737882,-4.722319902435033,-2.47654212709872,-4.1683565425997635,-2.699562786951325,-2.825319443920084,-1.4130857649759787,-3.824294827624133,-0.39584316405989095
105.0,-1.0076752680987258,-1.8318139154879454,-6.032051490088423,-5.629596559598707,-5.421017381835023,-5.141314320902179,-4.353026808043792,-3.4489116178796553,-5.368624669920983,-0.5550306634271621
106.0,-1.2095681034925578,-2.8009808661543527,-5.894548906495969,-5.804324473991251,-5.894548906495969,-5.762091999028803,-5.25428109029851,-3.226791472302189,-5.721571067358003,-0.053690318277593296
107.0,-1.2191159481482434,-3.6447298385066547,-5.928168015209636,-5.877349184810933,-5.981708318160645,-5.928168015209636,-5.508587916383102,-2.7121479405343356,-5.828988491647635,0.11453520074054058
108.0,0.13070384430642057,-0.7369844798665002,-5.383305518323254,-4.444107957706624,-5.383305518323254,-3.1472706390481324,-3.8195356607892093,-0.2730331772765322,-3.9457773373059615,-0.7729632005561247
109.0,0.0012329996668432042,-0.2749338078318879,-5.535476934387404,-3.9232062090103623,-4.95774962642565,-3.388472784266858,-3.1087126114396852,-0.5627799372741242,-3.8149200935565926,-1.2704052136342423
110.0,-0.09269142670019637,-0.07210794045321545,-5.586387875318563,-3.5762427633601845,-5.068952503408327,-3.5022255788984102,-2.7590541471963217,-0.9807048498271167,-3.726696397811934,-1.692160731347659
111.0,-0.20699544332465347,0.011516058963352949,-5.596593830159786,-3.556785464458949,-4.985559721906386,-3.755764983015882,-2.632211083514532,-1.467145126938301,-4.035141935181447,-1.9744252039017665
112.0,-0.29017989652336906,-0.024774845570404214,-5.647140575827134,-3.54488292765283,-5.063369498049033,-3.7753451833709453,-2.662513299749011,-1.6369528609335653,-3.9141372114606914,-2.193307225104201
113.0,-0.3591029106986753,-1.410159512878801,-6.031145021856114,-4.38634714739988,-6.031145021856114,-5.926785888506402,-3.6835946123196783,-1.6667184979486889,-5.832295768016004,-1.4878058547959503
114.0,0.5392498473965474,-0.5107974441695902,-5.4671436940353475,-3.248491768022589,-4.927734323886945,-3.1248652787925106,-3.033977150254083,-0.4746812101062494,-3.876895686505047,-2.059144825751879
115.0,0.0789881374165371,0.23855892534995338,-5.300624680283267,-2.7399834539913615,-4.793241480802323,-2.3846026268013105,-2.700647997693091,-1.2404852105962172,-3.5320274301001646,-0.9702942586042671
116.0,0.5061822453246434,1.0691234227839743,-4.339284420427832,-1.4366830295542599,-3.6817518123295323,-1.4349245770397658,-1.4743433498067526,-0.57335451677843,-2.1911947850177564,-0.4711300404510057
117.0,0.897191402593632,0.6254974053632776,-4.1703235175134274,-2.1529575798834215,-3.4028498929940487,-2.211856103820154,-1.7782471782814224,-0.6695885410853335,-3.2385181570308137,-3.059443592836892
118.0,0.5413797108341678,1.496904293273982,-2.293117597922321,-3.128505595291469,-3.3030185895862045,-0.8071741774644932,-0.7880160900576931,0.11404984576700494,-1.2826216471606533,-1.9041389003797287
119.0,0.9149897928708925,0.30100605239328715,-3.3449133975510352,-2.4446055302978285,-2.6165769770344096,-1.4610630039876473,-0.7833509522025479,-1.212122722290426,-2.1830778949905123,-0.5097932562481642
120.0,0.8915136920895388,0.14556418433744134,-3.1347505546681464,-2.4129269134457427,-2.671754083222176,-1.3442860645228956,-0.841284952122596,-1.019964799956082,-1.9552017668340917,-0.26647394519988343
121.0,0.8617301711526055,0.19165102995387118,-3.0672103436524787,-2.5001374982113886,-3.0511045992255217,-1.199790133851415,-1.234246293233456,-0.8151043606604569,-1.7690023563771304,-0.08556327190430135
122.0,0.6894374396596357,0.36919916451175894,-3.1129971038056494,-2.710788545978965,-3.3544998483527086,-1.241831032303054,-1.5064150425725176,-0.8035351959810306,-1.6953184943141077,-0.0496495221856168
123.0,0.49262214619829336,0.5212681028942776,-1.9828012542809155,-1.957637909763479,-1.5841375799708628,-0.6567136635331463,-0.9889302944827454,-0.2844151348473132,-2.7488092556750283,-0.5391129069352745
124.0,0.7682968316916841,0.658683802215883,-1.807539394081354,-1.7917985558431928,-1.7763016567456122,-0.7478981293995943,-0.9753623859627631,-0.02059956751516312,-2.4486960232116237,-0.9403179595381705
125.0,1.0673973261856493,0.8269357199660581,-1.4595008996476087,-1.5833428322945315,-2.27366077096159,-1.2031081212296915,-0.9872617409269133,0.22154970988267464,-2.139640676984455,-1.700172907299926
126.0,-0.12102425174027354,1.2227683468040929,-1.1712149547894468,-2.1781570820515803,-2.163931179458034,-1.4518633025784713,-0.7878821622137917,-0.7950430673562827,-1.6740621996806928,-1.4518633025784713
127.0,1.134994418955513,1.7103995188609984,-0.9119827587526492,-0.6484086268373099,-0.5900734963462497,-0.4435035036348296,-0.7444081380224237,-0.15064422621893225,-1.0842349691095188,-1.7465004997719404
128.0,0.9306203064813865,1.3189250679798028,-1.2234337348769864,-0.7476426857355025,-1.0195119395566064,-1.2399879078321816,-1.908981050721557,-0.475434250945316,-1.518327942616137,-2.4537305030776166
129.0,1.3077846204958345,1.5478259357772668,-1.7545596997426034,-0.5312877864856902,-1.5789104967081404,-1.2922003379149998,-1.7161203301497419,0.2734848659051883,-2.17745371771206,-2.419951117918918
130.0,1.2813597733647768,1.495968682705692,-1.8685114271826828,-0.5663040916225013,-1.8900935721437877,-1.3128968282277285,-1.8104476652070307,0.35979783902747897,-2.1306425924282024,-2.613441614276926
131.0,1.1043037055281815,1.2692413937052354,-2.1754117692980564,-0.8274263754978732,-2.2521043266035696,-1.455991270487162,-1.7459275129627554,0.30785223660260863,-2.3644671925319263,-2.539464103449261
132.0,0.7250153923978786,0.7767066626950376,-2.3400713884065665,-1.2964069697651157,-2.7598918308158957,-1.6493981456310183,-1.8952298904914995,0.15316171384181398,-2.4740914823837015,-2.734762035973663
133.0,0.3433801469930997,0.13744815539582644,-2.7290759009044256,-2.1056173370115268,-3.2726007159085837,-1.7990922789147505,-2.0230360789147266,0.07972499158986412,-2.5025319582672063,-2.898824624693889
134.0,0.11973855579484383,-0.3310758905883504,-3.0462805647427578,-2.822315971051718,-3.5432060612406735,-1.8787469642682537,-2.001583897992437,-0.05292522923839882,-2.519876659349123,-3.0925180407074535
135.0,0.5627485851395739,0.33197318909078644,-3.221292417607213,-2.3154312812906532,-3.0949011596760707,-1.772680648512858,-1.7469525414381684,-0.1395952052788847,-1.9832532798610472,-2.646559435553157
136.0,0.16887013363704284,0.8698748722170151,-1.138114117417531,0.08799547955446752,-1.573160623434072,-0.5292437939011063,-0.6017286660250307,-0.21685019420710905,-1.7331456809587613,-3.9240311115051583
137.0,0.5608827408155692,0.8552989935434769,-1.563206062619841,-0.3516991019707367,-1.7652414764347748,-0.6563441309810178,-1.031844533034743,0.06019031120437068,-1.8809669697958524,-3.7189330475310403
138.0,0.7627251627277154,0.8785233462307067,-2.158259352814945,-1.021955168239916,-2.277899812024985,-0.8264451565426705,-1.6649782836970353,0.22294750320016332,-1.9454197972651062,-3.627426176854112
139.0,0.4550034585874305,1.224113908835239,-1.4740262428495225,-0.7282479039378891,-1.4976994520286224,-0.6848135377728752,-1.096003184589605,-0.09068506440882107,-1.6891298059490474,-4.187305690245242
140.0,0.10806094008748834,1.1852656975922327,-1.655998100520086,-0.666299858853046,-1.9402708641956083,-0.06272610069922324,-0.6800529387684793,-0.6053636464616798,-1.2940809174518164,-4.402639817020463
141.0,0.4072744582440586,1.0006627132775336,-2.148962240453388,-0.5104299639028977,-2.0236379691314967,-0.5332797451468405,-0.6302878495770261,0.5377439517434226,-1.4779857464611652,-4.696052707483165
142.0,0.5174155902447535,0.7614440618954634,-2.036794524728233,-1.1938738656539614,-2.9616928572903625,-1.3267904856380808,-2.1639786873500944,0.5115334827024982,-2.2892931814923383,-4.845446711317598
143.0,-0.9580782949824413,0.472857463233185,-1.5977864046414558,-1.2286108068788912,-2.297808906004633,-0.7387196231249782,-0.8130972044773024,-0.41265860444663116,-2.754416323381089,-5.010026872245255
144.0,0.24689344431685,0.5395215278239307,-1.7949331342811832,-0.23712726885315338,-2.52608404052745,-1.0570455708083746,-0.7887635444407042,0.1824402264999947,-2.4326375628048247,-4.791944875324115
145.0,0.6051773671401504,0.8464229635189007,-1.4267590978475355,-0.12810567606054324,-1.8522743700165054,-0.6437970257225971,-0.4184917008437332,-0.05995805594584036,-1.7503478854545094,-4.199889452636338
146.0,0.8330955608447534,1.1172807179688813,-1.1245822106054764,-0.10472520320803147,-1.361579065164518,-0.24297424102282772,-0.20848034368214075,-0.6523210170364009,-1.3792715187223807,-4.110919478527844
147.0,0.678113777552819,0.8866557843314071,-1.0999423700671507,-0.4400465426018898,-1.8488716073497051,-0.27778391091419197,-0.8272090434053814,0.08964751336779786,-1.065696628106282,-4.3663292349935325
148.0,0.617711738260003,0.7272813147923962,-1.6753832029079,-1.2980505002086027,-2.600130652363399,-1.0679239794687565,-1.2302311147071283,-0.1046939251564043,-1.660569167275017,-3.8741697608743886
149.0,0.5325683627119289,0.5439777473797023,-2.433899448005879,-2.4125601442524323,-3.324381460426893,-2.5162869005394004,-1.6209382140969981,-0.3218662740677627,-2.6631891502611538,-3.6904262041730718
150.0,0.6940686243419814,0.6266608893175609,-1.7971659903357822,-2.144144276115564,-3.2126319143271784,-2.1539906878984914,-1.825258910364327,0.35158983191392523,-2.87665412686008,-4.307789887478818
151.0,0.5314340571644554,1.1614502534354192,-1.2422142447565263,-1.1937650288909714,-2.2885294959572433,-1.3003617617762577,-1.463569722143189,0.5939336029576161,-2.5053790133995313,-4.607636661573835
152.0,0.10421223239287514,0.18723101690596278,-1.3132975997073681,-1.5843529332906967,-2.5038293787179127,-0.9950959735875311,-1.6207109514389764,-0.22137441628752308,-2.585909278275361,-4.2003056890055435
153.0,-0.27598487690896656,0.6384682690852517,-1.1803020828913144,-0.7343365627942999,-2.5681279124439027,-0.8019259912899415,-1.3659586663968502,-0.7665160901438655,-2.38032770485863,-2.234287594217403
154.0,-0.3188439315369793,-0.18594745068760665,-1.374628175130177,-0.740057358123317,-1.8502477963630364,-0.5071609530621779,-0.19794672121884904,-0.3399535536817688,-1.176376629806084,-2.112917465509988
155.0,0.4882810827063473,0.7008894506590309,-2.502047207820134,-1.884015513853678,-2.5586623249135845,-1.8771923740042782,-1.5366368662937528,-0.10369776596606206,-2.563153041587403,-4.664095563642636
156.0,0.4236003378372666,0.40922037895974284,-2.121523974719393,-2.3135082158607396,-3.422866551448293,-2.0764586972087047,-2.0741421760345062,-0.3362184898652456,-3.3539818315206196,-4.957381197887507
157.0,0.624989802204079,0.6174414315164682,-1.8311931963000199,-1.903922443884947,-3.1243164865562933,-1.8224629852046432,-1.7411142865036828,-0.07510318951017769,-3.148573432462352,-4.689013617276949
158.0,0.864112119759199,0.8860578610771637,-1.6753983118512399,-1.5366176128903843,-2.7180337081529253,-1.5082286189436784,-1.4424640437259826,0.21815969618980402,-2.6283345913815315,-4.4206463573966435
159.0,0.8502945250702323,0.9037200892852562,-1.6876437553977128,-1.4287132327695216,-3.228087370687492,-1.1688553202298548,-1.139262441853654,-0.01884154944882166,-1.6828496752925934,-4.0764026953625585
160.0,0.3141973275784995,0.5539099412449977,-1.5856878761677748,-0.9182667162018285,-2.538357151788709,-1.145047135747816,-1.3947590850208678,-0.23256483446168108,-2.164184685049457,-4.873593264696856
161.0,0.8685484004656738,0.26954161338115834,-2.065528995365244,-1.5398013150749421,-3.0868716270873886,-1.6126378892433053,-1.8747027033996002,0.3693951946740759,-1.9780560856983118,-4.451852209418981
162.0,0.8139417965760545,0.6684970700849773,-1.3538905103233136,-0.7334542253895,-2.3796393308312256,-1.3723883192750312,-1.510492900444675,0.10060856516761318,-1.6108467459408344,-4.448569165801459
163.0,0.7635040116645047,1.0632744815556883,-0.868762077055659,-0.1628800228087135,-1.7371426255046964,-0.9937400859852485,-1.095972366300861,-0.7164898751403501,-1.2747078206916607,-4.610597898246395
164.0,0.8952875843157189,0.5632218273312597,-2.335361824976362,-1.5453949291145261,-2.4012670361752453,-1.3901922162294413,-0.9624936097202408,0.07336754248042521,-1.8550713895956652,-3.8800654243082717
165.0,0.19223175368756218,0.42709113364315376,-3.544309426722352,-3.02579215249047,-3.220604977150443,-2.0323281897802743,-1.761276599663196,0.20280538589189723,-2.9704553751658276,-1.9557455792431968
166.0,0.7343886593751145,0.8306915441106295,-2.84115613999721,-1.5892707597186637,-3.232608920865405,-1.5834979824304585,-1.680117202794081,-0.013081502486637087,-2.6021877796595367,-3.3831361459315854
167.0,0.6812193407368292,0.741821373833857,-2.737146666118287,-2.2796726931778952,-2.838824641183863,-1.7834778957407151,-1.8453732938874967,-0.4788387919983943,-2.6302737111282326,-4.524030884761094
168.0,0.5053923302459751,-0.039019621289300366,-2.7047667060681686,-2.552398965325729,-2.8035384511762675,-1.7618306146523037,-2.0830457973064442,-0.494330279820155,-3.500230331345228,-4.68620962405643
169.0,0.0538797729099918,0.005613810860449764,-2.9633167178576,-2.336306153243452,-3.496548996164882,-1.847241996667896,-1.3374177816664277,-0.7335516215614779,-3.585545464220724,-2.2889243545585662
170.0,0.7194877060285934,0.9826502632015452,-2.2795716529118137,-0.6930618350142863,-1.71900425551121,-0.9553748956504182,-0.2605112654087183,-0.6321162721567539,-2.1035198288553434,-1.5117813268616862
171.0,1.0136218928382168,1.291848181741895,-1.4207454102280268,-0.8524031766029467,-1.6967591087346987,-0.945983076477229,-0.8213601260250956,-0.16927869079123958,-1.5814180551289767,-2.64955048790876
172.0,0.7635230826296562,0.9913975635335375,-1.1074641628793076,-0.6119902995634194,-2.3910131900195637,-0.6688678576989675,-0.9191566584120139,0.1805558764762223,-1.7928044477786989,-4.262810508376484
173.0,-0.3749095833780898,0.5747161247100954,-1.1301446218226971,-1.813170197521975,-2.7111262529209714,-1.857361475021453,-1.2758126252710487,-0.23584574917120849,-2.3118433648106747,-4.946858421725264
174.0,0.8004342848852595,-0.838600256261792,-2.846468209741996,-3.704109133319559,-4.306558200377482,-3.2763906309081428,-3.414056927996345,0.2896669993016465,-3.4227767489853456,-5.206598943750492
175.0,0.9334826086210006,0.45607952325807055,-1.3334715927090626,-2.428578411688732,-2.597505883744189,-1.330505032453705,-1.1023920751652625,-0.07814624832396122,-3.048193904277409,-4.659879559300448
176.0,-1.0171409226234953,1.3570213377996403,-0.9063562227295758,-1.1112936527980826,-2.1465180219968167,-0.40214262693299396,-0.9672238292955835,-1.5535555801094612,-2.16069350896892,-4.264434224974668
177.0,0.7553742506172283,0.3833471375358226,-0.9348199287621108,-1.3483864226849764,-2.5648801257206664,-1.2824144371393311,-0.9224232568144295,-0.34476793172868403,-1.9538187650738799,-4.929920484079334
178.0,0.23288796559610536,0.9336656808998778,-0.7713079138466488,-0.03811055881012804,-1.7296682811547535,-0.6079253387364894,-0.017143148399533903,-0.24534074814109408,-2.2176059530899597,-4.486688833104533
179.0,0.5864119040088507,1.0559407970597612,-0.9055913671036753,0.2172309358012039,-1.6552277571581584,-0.2474853723233914,-0.5160319725029301,-0.1493402955952754,-1.9590018673512954,-4.511742180747965
180.0,0.430400300870049,0.7035757819998356,-1.5679446855955141,-1.4998639113883325,-2.2626506738921464,-1.2342955782290919,-0.5598593549837412,0.2023522240276654,-3.318832226858813,-4.931258522986703
181.0,0.47483747568999957,0.5644655149127156,-1.7417213197188692,-0.9631543602270458,-2.8292478169727118,-1.659950707253425,-0.18683382839042695,-0.8202674946922044,-1.7272786088960257,-4.913176728011871
182.0,0.3856880018729405,0.8704194110285424,-1.4562211556414626,-1.1766285031968282,-1.630006842604855,-0.9746628330173461,-0.1712939984464641,-0.6121513505168026,-1.8668557580564076,-4.891167020960522
183.0,0.8234152108670969,1.1847384881037335,-0.8888492379909874,-0.6771081221164077,-0.6853368605442514,-0.26548921235610834,0.45776904965436294,-1.6490368143970602,-1.1924848989377312,-4.4732810878780676
184.0,-0.5070661876348901,0.7931330819419786,-2.6035368732601283,-1.7958353091834673,-2.014690851819374,-0.5502949184974157,-1.4535935872512795,-0.5508338039502936,-2.5868824495761302,-4.933196623878191
185.0,0.8156393826936643,0.715016821744046,-1.4942678619672622,-0.9707889689675029,-1.7377856207665952,-0.39798863773464044,-0.04434191573368551,-0.439094722934823,-2.332100796277846,-3.377564181522181
186.0,0.8646812638336128,0.8487461342956069,-0.8382096645162251,-1.5404447440106068,-1.7973250233235856,-0.5308147449600873,0.09675672256638856,-0.2846535758739943,-2.139633438698862,-3.6843370380307707
187.0,0.027447941716310487,0.8974970291179392,-1.4985881920847874,-1.754151808217733,-2.2503345075354657,-0.8925916117539554,-1.1750290867573443,0.009729953018514648,-2.571671797494475,-2.8739260694002313
188.0,0.03664234801680988,0.7108773731216655,-0.7932659285322292,-1.3736095898105285,-2.1758537163249825,-0.9119497690115352,-0.9503914504757733,-0.1174975274392378,-2.039146026381958,-3.6665536329356714
189.0,0.02484434654437928,0.6068112135260799,-0.6571134383691708,-1.1555589209539308,-2.136423458856438,-0.9350462278615101,-0.7212151865984897,-0.11805210756918671,-1.9774426125902644,-4.136761590606806
190.0,0.3267511364800635,0.5332839695171179,-1.3050047259365045,-0.6452116423809255,-1.6307883379202206,-0.9505422456564321,-0.18751120992859693,0.008206244917869476,-1.8617584078207767,-3.303807183133858
191.0,-0.2938257322195672,1.059243103244736,-0.6530603661605983,-0.42084330902965394,-1.280121250505684,-0.5792979985824318,0.08205209743675912,-0.13504691577243344,-1.5221502318423767,-3.8875852225132426
192.0,-0.4520075242792645,1.2221745981142738,-0.19051765761505335,0.14062488146535346,-0.4814164898024411,-0.969386116050992,0.583890416358682,-2.4808795844828384,-0.6419323928354714,-2.523085288991276
193.0,0.7290432521333643,1.362129099621649,-0.9511947347178307,0.22859699399085054,-1.5549880131471165,-0.47030309904307543,-1.2467082148751425,0.02351372798630358,-1.1496981461512084,-3.994707546147377
194.0,-0.49621886255856484,0.3446124898620364,-0.513006741096155,-1.4043373155366177,-2.1763939489587996,-0.7229870010821235,-0.50510231967157,-1.0193694078143305,-1.2459903532065666,-3.006413264395196
195.0,-0.14871109894929968,0.5665578523703148,-0.5657526211094914,-1.2886599317258927,-2.1341641512150993,-0.40961878669044727,-0.04771193138329921,-0.19215140194178404,-1.694716114004365,-3.337829828409453
196.0,0.41239168688550465,0.9813144723854015,-0.8986053601759121,-1.281158907543499,-1.7201060550382197,-0.9360155942112911,-0.7344902107843234,-0.29666622753316396,-2.2811865156893436,-4.256404242995339
197.0,-3.7097202697533613,1.24722555761421,-0.6019113283548538,0.4180771969919259,-0.7621812669167554,-0.3552712824581987,0.3400736398562665,-4.168758552976717,-0.7724590611733544,-3.606922431493907
198.0,0.8762545084621312,0.942584795887923,-0.6319973425750507,-0.23070513320614694,-1.1192943762417151,-0.9186747283530359,-0.20502547151229455,-3.401057646050771,-1.2405194820999625,-4.494185618950852
199.0,0.1961313736152448,0.3477040873619244,-1.1599750173044203,-0.1486887073215566,-1.354165309943126,-0.7138417159461481,-1.2610956473263117,-3.567620026602596,-1.8678338628047078,-4.786281276359629
200.0,0.5051879980280232,0.43326646927426626,-1.138875870579646,-0.33161310381500875,-2.082424004619866,-1.3625039921994009,-1.7500143320856292,-1.0492194308735854,-2.7888524691235297,-4.883539561747262
201.0,0.42490157561854947,0.5834607191303276,-1.0412198949233502,-0.9374689296919685,-1.845486222839057,-0.8003806051725812,-0.8557861190904055,-1.52673890407092,-2.772332736266744,-4.901987303632709
202.0,-1.173953102926208,1.1996559779757003,-1.6689315183555107,-2.2572018135153535,-1.4981366803735883,-0.21625677619285089,-1.0747728005373256,-3.145571546784168,-1.7921499569745594,-4.080566600807215
203.0,0.09524937147098012,0.44668384028407826,-1.918071127731471,-1.7871993525678889,-1.7908678565103453,-0.6949322478428823,-1.5190137656707638,-0.46935728074307814,-2.575989302090006,-4.174495571373903
