"Time","Phocaeicola_A_858004","Bacteroides_H","Faecalibacterium","Paramuribaculum","Lachnospira","other","Parabacteroides_B_862066","Phascolarctobacterium_A","Ruminococcus_E","Gemmiger_A_73129","Prevotella"
354,0.488833333333333,0.250277777777778,0.0196111111111111,0.023,0.0045,0.133333333333333,0.0385555555555556,0.0150555555555556,0.00994444444444444,0.0166666666666667,0.000222222222222222
355,0.550444444444444,0.247777777777778,0.0188333333333333,0.013,0.00505555555555556,0.103388888888889,0.034,0.00927777777777778,0.007,0.0107777777777778,0.000444444444444444
356,0.304666666666667,0.197333333333333,0.0902777777777778,0.0254444444444444,0.0182777777777778,0.235833333333333,0.0353888888888889,0.0186666666666667,0.0467222222222222,0.0272777777777778,0.000111111111111111
357,0.299444444444444,0.222611111111111,0.0997777777777778,0.0293888888888889,0.011,0.196444444444444,0.0402222222222222,0.0163333333333333,0.0651111111111111,0.0195,0.000166666666666667
358,0.306333333333333,0.254055555555556,0.100388888888889,0.0309444444444444,0.00483333333333333,0.163166666666667,0.0404444444444444,0.0125555555555556,0.0747777777777778,0.0121666666666667,0.000333333333333333
359,0.354888888888889,0.283944444444444,0.0932222222222222,0.0248333333333333,0.00794444444444444,0.137,0.0315555555555556,0.0125,0.0459444444444444,0.008,0.000166666666666667
360,0.409111111111111,0.310333333333333,0.0840555555555556,0.0185555555555556,0.0105555555555556,0.122666666666667,0.0197777777777778,0.0111111111111111,0.00872222222222222,0.00511111111111111,0
361,0.292,0.305944444444444,0.0745,0.0248333333333333,0.00761111111111111,0.228722222222222,0.0323333333333333,0.0113333333333333,0.00511111111111111,0.0166666666666667,0.000944444444444444
362,0.269333333333333,0.250666666666667,0.0636111111111111,0.0315,0.00572222222222222,0.289444444444444,0.0408888888888889,0.0187222222222222,0.00844444444444444,0.0216111111111111,5.55555555555556e-05
363,0.421777777777778,0.217888888888889,0.0588333333333333,0.0266111111111111,0.00644444444444444,0.177333333333333,0.036,0.0211666666666667,0.0200555555555556,0.0138888888888889,0
364,0.329666666666667,0.212722222222222,0.104777777777778,0.0336666666666667,0.00527777777777778,0.201888888888889,0.0351111111111111,0.0246111111111111,0.0303888888888889,0.0213888888888889,5e-04
365,0.370333333333333,0.257444444444444,0.0697777777777778,0.0251111111111111,0.00988888888888889,0.178555555555556,0.0355,0.0208888888888889,0.0185555555555556,0.0132222222222222,0.000722222222222222
366,0.421277777777778,0.295944444444444,0.0294444444444444,0.0148888888888889,0.0138333333333333,0.156444444444444,0.0413888888888889,0.0151111111111111,0.00561111111111111,0.00538888888888889,0.000666666666666667
367,0.422555555555556,0.303388888888889,0.0205555555555556,0.0153333333333333,0.0101111111111111,0.150333333333333,0.0498333333333333,0.00738888888888889,0.0136111111111111,0.00655555555555556,0.000333333333333333
368,0.432222222222222,0.3055,0.0167222222222222,0.0158888888888889,0.00522222222222222,0.136277777777778,0.0552777777777778,0.0025,0.0233333333333333,0.00705555555555556,0
369,0.4185,0.338555555555556,0.0207777777777778,0.0138333333333333,0.00333333333333333,0.115166666666667,0.0412777777777778,0.00538888888888889,0.0381666666666667,0.005,0
370,0.339444444444444,0.311666666666667,0.031,0.0425555555555556,0.00988888888888889,0.170055555555556,0.0788333333333333,0.00138888888888889,0.006,0.00916666666666667,0
371,0.343444444444444,0.222777777777778,0.0547222222222222,0.0457222222222222,0.0233888888888889,0.217277777777778,0.0436111111111111,0.0101666666666667,0.0219444444444444,0.0169444444444444,0
372,0.284944444444444,0.294055555555556,0.067,0.0293888888888889,0.00366666666666667,0.212555555555556,0.0752777777777778,0.00811111111111111,0.0148888888888889,0.00994444444444444,0.000166666666666667
373,0.315944444444444,0.3165,0.0674444444444444,0.0223888888888889,0.00672222222222222,0.190277777777778,0.0613333333333333,0.00377777777777778,0.00905555555555556,0.00655555555555556,0
374,0.0376111111111111,0.0284444444444444,0.0233888888888889,0.00361111111111111,0.000611111111111111,0.741277777777778,0.0108888888888889,0.00288888888888889,0.0122222222222222,0.00977777777777778,0.129277777777778
375,0.186055555555556,0.097,0.0394444444444444,0.00611111111111111,0.000166666666666667,0.534722222222222,0.016,0.00611111111111111,0.00888888888888889,0.0222777777777778,0.0832222222222222
376,0.403666666666667,0.271666666666667,0.0488888888888889,0.0113888888888889,0.00494444444444444,0.179555555555556,0.0620555555555556,0.00155555555555556,0.00733333333333333,0.00894444444444444,0
377,0.266111111111111,0.280944444444444,0.0375,0.00977777777777778,0.00422222222222222,0.158166666666667,0.0259444444444444,0.0138888888888889,0.197888888888889,0.00555555555555556,0
378,0.121055555555556,0.079,0.0371111111111111,0.00655555555555556,0.00283333333333333,0.577666666666667,0.0150555555555556,0.00477777777777778,0.0382222222222222,0.0181111111111111,0.0996111111111111
379,0.355222222222222,0.273111111111111,0.0485555555555556,0.0305,0.00483333333333333,0.2065,0.0413888888888889,0.0104444444444444,0.017,0.0120555555555556,0.000388888888888889
380,0.296777777777778,0.300277777777778,0.0487222222222222,0.037,0.00716666666666667,0.210388888888889,0.0433333333333333,0.0152777777777778,0.0245555555555556,0.0157777777777778,0.000722222222222222
381,0.253611111111111,0.314388888888889,0.0508333333333333,0.0409444444444444,0.00911111111111111,0.214333333333333,0.0465,0.0187777777777778,0.0314444444444444,0.0189444444444444,0.00111111111111111
382,0.368761862230658,0.321312939600313,0.0416992296527855,0.0265713966729932,0.00681031595400246,0.142904990510215,0.0466674109634922,0.0145137880986938,0.0191470358378922,0.0111086301216925,0.000502400357262476
383,0.480444444444444,0.317722222222222,0.0322222222222222,0.0119444444444444,0.00455555555555556,0.0840555555555556,0.0488333333333333,0.0101111111111111,0.00666666666666667,0.00344444444444444,0
384,0.433777777777778,0.285388888888889,0.0485555555555556,0.0172222222222222,0.00866666666666667,0.117222222222222,0.0628888888888889,0.0123888888888889,0.00794444444444444,0.00594444444444444,0
385,0.355333333333333,0.262111111111111,0.0419444444444444,0.0276111111111111,0.0101111111111111,0.180555555555556,0.049,0.0351111111111111,0.0237777777777778,0.0142222222222222,0.000222222222222222
386,0.362555555555556,0.273,0.0823333333333333,0.0240555555555556,0.00955555555555555,0.152111111111111,0.0589444444444444,0.0137222222222222,0.0115555555555556,0.0121666666666667,0
387,0.219,0.173166666666667,0.0551666666666667,0.0174444444444444,0.00766666666666667,0.354277777777778,0.0373333333333333,0.00983333333333333,0.0258333333333333,0.0348333333333333,0.0654444444444444
388,0.0787222222222222,0.0735,0.0254444444444444,0.0123888888888889,0.00472222222222222,0.554722222222222,0.0199444444444444,0.0085,0.0392777777777778,0.0546666666666667,0.128111111111111
389,0.145111111111111,0.307944444444444,0.0383888888888889,0.0393888888888889,0.00655555555555556,0.295555555555556,0.0577777777777778,0.0211111111111111,0.0367222222222222,0.0493333333333333,0.00211111111111111
390,0.118611111111111,0.297611111111111,0.0891111111111111,0.0207222222222222,0.00716666666666667,0.351166666666667,0.0512222222222222,0.00916666666666667,0.0376666666666667,0.0175555555555556,0
391,0.275666666666667,0.261777777777778,0.0582777777777778,0.0301666666666667,0.00855555555555556,0.235444444444444,0.064,0.00433333333333333,0.0462777777777778,0.0153888888888889,0.000111111111111111
392,0.279722222222222,0.2555,0.0594444444444444,0.0273333333333333,0.00788888888888889,0.233277777777778,0.0686666666666667,0.00444444444444444,0.0469444444444444,0.0167222222222222,5.55555555555556e-05
393,0.282388888888889,0.255333333333333,0.0633888888888889,0.0228333333333333,0.00561111111111111,0.233333333333333,0.0677777777777778,0.00488888888888889,0.0477222222222222,0.0166666666666667,5.55555555555556e-05
